Radionuclide	Sn-119m
Route of Intake	Inhalation
Material	Aerosols Type M, fA=4E-3
AMTD/AMAD, µm	0.3

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*	Liver*
3	1.7E-1	7.0E-4	3.0E-2	2.0E-2	1.3E-1	9.0E-3	8.3E-4
3.25	1.7E-1	-	-	1.6E-2	1.3E-1	9.0E-3	8.3E-4
3.5	1.6E-1	-	-	1.3E-2	1.3E-1	9.0E-3	8.3E-4
3.75	1.6E-1	-	-	1.1E-2	1.3E-1	9.0E-3	8.4E-4
4	1.6E-1	5.7E-4	1.3E-2	9.0E-3	1.3E-1	9.1E-3	8.4E-4
4.25	1.6E-1	-	-	7.6E-3	1.3E-1	9.1E-3	8.5E-4
4.5	1.5E-1	-	-	6.6E-3	1.2E-1	9.1E-3	8.5E-4
4.75	1.5E-1	-	-	5.9E-3	1.2E-1	9.1E-3	8.6E-4
5	1.5E-1	5.4E-4	5.8E-3	5.3E-3	1.2E-1	9.1E-3	8.6E-4
5.5	1.5E-1	-	-	4.5E-3	1.2E-1	9.1E-3	8.7E-4
6	1.5E-1	5.2E-4	3.2E-3	3.9E-3	1.2E-1	9.1E-3	8.8E-4
6.5	1.4E-1	-	-	3.5E-3	1.2E-1	9.1E-3	8.8E-4
7	1.4E-1	4.9E-4	2.2E-3	3.2E-3	1.2E-1	9.1E-3	8.9E-4
7.5	1.4E-1	-	-	2.9E-3	1.2E-1	9.1E-3	9.0E-4
8	1.4E-1	4.7E-4	1.8E-3	2.7E-3	1.2E-1	9.2E-3	9.1E-4
8.5	1.4E-1	-	-	2.5E-3	1.2E-1	9.2E-3	9.1E-4
9	1.4E-1	4.6E-4	1.5E-3	2.3E-3	1.1E-1	9.2E-3	9.2E-4
9.5	1.4E-1	-	-	2.1E-3	1.1E-1	9.2E-3	9.3E-4
10	1.4E-1	4.4E-4	1.2E-3	2.0E-3	1.1E-1	9.2E-3	9.3E-4
11	1.3E-1	4.3E-4	1.0E-3	1.7E-3	1.1E-1	9.2E-3	9.4E-4
12	1.3E-1	4.1E-4	9.0E-4	1.5E-3	1.1E-1	9.2E-3	9.5E-4
13	1.3E-1	4.0E-4	7.8E-4	1.4E-3	1.1E-1	9.2E-3	9.6E-4
14	1.3E-1	3.9E-4	6.8E-4	1.2E-3	1.1E-1	9.2E-3	9.7E-4
15	1.3E-1	3.8E-4	5.9E-4	1.1E-3	1.1E-1	9.2E-3	9.8E-4
16	1.3E-1	3.7E-4	5.3E-4	1.0E-3	1.0E-1	9.2E-3	9.9E-4
17	1.3E-1	3.6E-4	4.7E-4	9.6E-4	1.0E-1	9.2E-3	1.0E-3
18	1.3E-1	3.5E-4	4.3E-4	9.0E-4	1.0E-1	9.2E-3	1.0E-3
19	1.2E-1	3.5E-4	3.9E-4	8.5E-4	1.0E-1	9.2E-3	1.0E-3
20	1.2E-1	3.4E-4	3.6E-4	8.1E-4	1.0E-1	9.2E-3	1.0E-3
21	1.2E-1	3.3E-4	3.3E-4	7.8E-4	9.9E-2	9.2E-3	1.0E-3
22	1.2E-1	3.3E-4	3.1E-4	7.5E-4	9.8E-2	9.2E-3	1.0E-3
23	1.2E-1	3.2E-4	2.9E-4	7.2E-4	9.7E-2	9.2E-3	1.0E-3
24	1.2E-1	3.2E-4	2.8E-4	7.0E-4	9.6E-2	9.3E-3	1.0E-3
25	1.2E-1	3.1E-4	2.7E-4	6.9E-4	9.5E-2	9.3E-3	1.1E-3
26	1.2E-1	3.1E-4	2.6E-4	6.7E-4	9.4E-2	9.3E-3	1.1E-3
27	1.2E-1	3.0E-4	2.5E-4	6.6E-4	9.4E-2	9.3E-3	1.1E-3
28	1.2E-1	3.0E-4	2.4E-4	6.5E-4	9.3E-2	9.3E-3	1.1E-3
29	1.2E-1	2.9E-4	2.3E-4	6.4E-4	9.2E-2	9.3E-3	1.1E-3
30	1.2E-1	2.9E-4	2.3E-4	6.4E-4	9.1E-2	9.3E-3	1.1E-3
31	1.1E-1	2.9E-4	2.2E-4	6.3E-4	9.0E-2	9.3E-3	1.1E-3
32	1.1E-1	2.8E-4	2.2E-4	6.2E-4	8.9E-2	9.3E-3	1.1E-3
33	1.1E-1	2.8E-4	2.1E-4	6.2E-4	8.8E-2	9.4E-3	1.1E-3
34	1.1E-1	2.8E-4	2.1E-4	6.2E-4	8.8E-2	9.4E-3	1.1E-3
35	1.1E-1	2.7E-4	2.1E-4	6.1E-4	8.7E-2	9.4E-3	1.1E-3
36	1.1E-1	2.7E-4	2.0E-4	6.1E-4	8.6E-2	9.4E-3	1.1E-3
37	1.1E-1	2.7E-4	2.0E-4	6.0E-4	8.5E-2	9.4E-3	1.1E-3
38	1.1E-1	2.6E-4	2.0E-4	6.0E-4	8.4E-2	9.4E-3	1.1E-3
39	1.1E-1	2.6E-4	1.9E-4	6.0E-4	8.4E-2	9.4E-3	1.1E-3
40	1.1E-1	2.6E-4	1.9E-4	5.9E-4	8.3E-2	9.5E-3	1.1E-3
41	1.1E-1	2.6E-4	1.9E-4	5.9E-4	8.2E-2	9.5E-3	1.1E-3
42	1.1E-1	2.5E-4	1.9E-4	5.9E-4	8.1E-2	9.5E-3	1.1E-3
43	1.1E-1	2.5E-4	1.9E-4	5.9E-4	8.1E-2	9.5E-3	1.1E-3
44	1.0E-1	2.5E-4	1.8E-4	5.8E-4	8.0E-2	9.5E-3	1.1E-3
45	1.0E-1	2.5E-4	1.8E-4	5.8E-4	7.9E-2	9.5E-3	1.1E-3
46	1.0E-1	2.5E-4	1.8E-4	5.8E-4	7.8E-2	9.5E-3	1.1E-3
47	1.0E-1	2.4E-4	1.8E-4	5.8E-4	7.8E-2	9.6E-3	1.1E-3
48	1.0E-1	2.4E-4	1.8E-4	5.8E-4	7.7E-2	9.6E-3	1.1E-3
49	1.0E-1	2.4E-4	1.7E-4	5.7E-4	7.6E-2	9.6E-3	1.1E-3
50	1.0E-1	2.4E-4	1.7E-4	5.7E-4	7.6E-2	9.6E-3	1.1E-3
51	1.0E-1	2.3E-4	1.7E-4	5.7E-4	7.5E-2	9.6E-3	1.1E-3
52	1.0E-1	2.3E-4	1.7E-4	5.7E-4	7.4E-2	9.6E-3	1.1E-3
53	9.9E-2	2.3E-4	1.7E-4	5.6E-4	7.3E-2	9.6E-3	1.1E-3
54	9.8E-2	2.3E-4	1.6E-4	5.6E-4	7.3E-2	9.7E-3	1.1E-3
55	9.8E-2	2.3E-4	1.6E-4	5.6E-4	7.2E-2	9.7E-3	1.1E-3
56	9.7E-2	2.3E-4	1.6E-4	5.6E-4	7.1E-2	9.7E-3	1.1E-3
57	9.7E-2	2.2E-4	1.6E-4	5.6E-4	7.1E-2	9.7E-3	1.1E-3
58	9.6E-2	2.2E-4	1.6E-4	5.5E-4	7.0E-2	9.7E-3	1.1E-3
59	9.5E-2	2.2E-4	1.6E-4	5.5E-4	7.0E-2	9.7E-3	1.1E-3
60	9.5E-2	2.2E-4	1.6E-4	5.5E-4	6.9E-2	9.7E-3	1.1E-3
61	9.4E-2	2.2E-4	1.5E-4	5.5E-4	6.8E-2	9.7E-3	1.1E-3
62	9.4E-2	2.2E-4	1.5E-4	5.5E-4	6.8E-2	9.7E-3	1.1E-3
63	9.3E-2	2.1E-4	1.5E-4	5.4E-4	6.7E-2	9.8E-3	1.1E-3
64	9.2E-2	2.1E-4	1.5E-4	5.4E-4	6.6E-2	9.8E-3	1.1E-3
65	9.2E-2	2.1E-4	1.5E-4	5.4E-4	6.6E-2	9.8E-3	1.1E-3
66	9.1E-2	2.1E-4	1.5E-4	5.4E-4	6.5E-2	9.8E-3	1.1E-3
67	9.1E-2	2.1E-4	1.4E-4	5.4E-4	6.5E-2	9.8E-3	1.1E-3
68	9.0E-2	2.1E-4	1.4E-4	5.3E-4	6.4E-2	9.8E-3	1.1E-3
69	9.0E-2	2.0E-4	1.4E-4	5.3E-4	6.3E-2	9.8E-3	1.1E-3
70	8.9E-2	2.0E-4	1.4E-4	5.3E-4	6.3E-2	9.8E-3	1.1E-3
71	8.8E-2	2.0E-4	1.4E-4	5.3E-4	6.2E-2	9.8E-3	1.1E-3
72	8.8E-2	2.0E-4	1.4E-4	5.3E-4	6.2E-2	9.8E-3	1.1E-3
73	8.7E-2	2.0E-4	1.4E-4	5.2E-4	6.1E-2	9.8E-3	1.1E-3
74	8.7E-2	2.0E-4	1.4E-4	5.2E-4	6.1E-2	9.8E-3	1.1E-3
75	8.6E-2	2.0E-4	1.3E-4	5.2E-4	6.0E-2	9.9E-3	1.1E-3
76	8.6E-2	1.9E-4	1.3E-4	5.2E-4	5.9E-2	9.9E-3	1.1E-3
77	8.5E-2	1.9E-4	1.3E-4	5.2E-4	5.9E-2	9.9E-3	1.1E-3
78	8.5E-2	1.9E-4	1.3E-4	5.2E-4	5.8E-2	9.9E-3	1.1E-3
79	8.4E-2	1.9E-4	1.3E-4	5.1E-4	5.8E-2	9.9E-3	1.1E-3
80	8.4E-2	1.9E-4	1.3E-4	5.1E-4	5.7E-2	9.9E-3	1.1E-3
81	8.3E-2	1.9E-4	1.3E-4	5.1E-4	5.7E-2	9.9E-3	1.1E-3
82	8.3E-2	1.9E-4	1.2E-4	5.1E-4	5.6E-2	9.9E-3	1.1E-3
83	8.2E-2	1.8E-4	1.2E-4	5.1E-4	5.6E-2	9.9E-3	1.1E-3
84	8.2E-2	1.8E-4	1.2E-4	5.0E-4	5.5E-2	9.9E-3	1.1E-3
85	8.1E-2	1.8E-4	1.2E-4	5.0E-4	5.5E-2	9.9E-3	1.1E-3
86	8.1E-2	1.8E-4	1.2E-4	5.0E-4	5.4E-2	9.9E-3	1.1E-3
87	8.0E-2	1.8E-4	1.2E-4	5.0E-4	5.4E-2	9.9E-3	1.1E-3
88	8.0E-2	1.8E-4	1.2E-4	5.0E-4	5.3E-2	9.9E-3	1.1E-3
89	7.9E-2	1.8E-4	1.2E-4	5.0E-4	5.3E-2	9.9E-3	1.1E-3
90	7.9E-2	1.8E-4	1.2E-4	4.9E-4	5.2E-2	9.9E-3	1.1E-3
91	7.8E-2	1.7E-4	1.1E-4	4.9E-4	5.2E-2	9.9E-3	1.1E-3
92	7.8E-2	1.7E-4	1.1E-4	4.9E-4	5.1E-2	9.9E-3	1.1E-3
93	7.7E-2	1.7E-4	1.1E-4	4.9E-4	5.1E-2	9.9E-3	1.1E-3
94	7.7E-2	1.7E-4	1.1E-4	4.9E-4	5.0E-2	9.9E-3	1.1E-3
95	7.6E-2	1.7E-4	1.1E-4	4.8E-4	5.0E-2	9.9E-3	1.1E-3
96	7.6E-2	1.7E-4	1.1E-4	4.8E-4	4.9E-2	9.9E-3	1.1E-3
97	7.5E-2	1.7E-4	1.1E-4	4.8E-4	4.9E-2	9.9E-3	1.1E-3
98	7.5E-2	1.7E-4	1.1E-4	4.8E-4	4.9E-2	9.9E-3	1.1E-3
99	7.5E-2	1.7E-4	1.1E-4	4.8E-4	4.8E-2	9.9E-3	1.1E-3
100	7.4E-2	1.6E-4	1.0E-4	4.8E-4	4.8E-2	9.9E-3	1.1E-3
110	7.0E-2	1.5E-4	9.5E-5	4.6E-4	4.4E-2	9.8E-3	1.1E-3
120	6.6E-2	1.4E-4	8.6E-5	4.4E-4	4.0E-2	9.8E-3	1.1E-3
130	6.2E-2	1.3E-4	7.8E-5	4.3E-4	3.6E-2	9.7E-3	1.0E-3
140	5.9E-2	1.3E-4	7.1E-5	4.1E-4	3.3E-2	9.5E-3	1.0E-3
150	5.5E-2	1.2E-4	6.5E-5	4.0E-4	3.0E-2	9.4E-3	9.9E-4
160	5.2E-2	1.1E-4	5.9E-5	3.8E-4	2.8E-2	9.2E-3	9.6E-4
170	5.0E-2	1.0E-4	5.3E-5	3.7E-4	2.5E-2	9.1E-3	9.4E-4
180	4.7E-2	9.8E-5	4.9E-5	3.5E-4	2.3E-2	8.9E-3	9.2E-4
190	4.4E-2	9.3E-5	4.4E-5	3.4E-4	2.1E-2	8.7E-3	8.9E-4
200	4.2E-2	8.7E-5	4.0E-5	3.3E-4	1.9E-2	8.5E-3	8.7E-4
210	4.0E-2	8.2E-5	3.7E-5	3.2E-4	1.8E-2	8.3E-3	8.4E-4
220	3.8E-2	7.7E-5	3.3E-5	3.1E-4	1.6E-2	8.1E-3	8.2E-4
230	3.6E-2	7.3E-5	3.0E-5	2.9E-4	1.5E-2	7.9E-3	7.9E-4
240	3.4E-2	6.9E-5	2.8E-5	2.8E-4	1.4E-2	7.7E-3	7.7E-4
250	3.2E-2	6.5E-5	2.5E-5	2.7E-4	1.2E-2	7.4E-3	7.5E-4
260	3.1E-2	6.1E-5	2.3E-5	2.6E-4	1.1E-2	7.2E-3	7.3E-4
270	2.9E-2	5.8E-5	2.1E-5	2.5E-4	1.0E-2	7.0E-3	7.1E-4
280	2.8E-2	5.5E-5	1.9E-5	2.4E-4	9.6E-3	6.8E-3	6.9E-4
290	2.6E-2	5.2E-5	1.8E-5	2.3E-4	8.8E-3	6.6E-3	6.7E-4
300	2.5E-2	4.9E-5	1.6E-5	2.3E-4	8.0E-3	6.4E-3	6.5E-4
310	2.4E-2	4.7E-5	1.5E-5	2.2E-4	7.4E-3	6.2E-3	6.3E-4
320	2.3E-2	4.4E-5	1.4E-5	2.1E-4	6.8E-3	6.0E-3	6.1E-4
330	2.2E-2	4.2E-5	1.3E-5	2.0E-4	6.2E-3	5.8E-3	5.9E-4
340	2.1E-2	4.0E-5	1.2E-5	1.9E-4	5.7E-3	5.6E-3	5.7E-4
350	2.0E-2	3.8E-5	1.1E-5	1.9E-4	5.2E-3	5.4E-3	5.6E-4
360	1.9E-2	3.6E-5	9.7E-6	1.8E-4	4.8E-3	5.2E-3	5.4E-4
365	1.8E-2	3.5E-5	9.3E-6	1.7E-4	4.6E-3	5.1E-3	5.3E-4
370	1.8E-2	3.4E-5	9.0E-6	1.7E-4	4.4E-3	5.0E-3	5.2E-4
380	1.7E-2	3.2E-5	8.3E-6	1.6E-4	4.1E-3	4.9E-3	5.1E-4
390	1.6E-2	3.1E-5	7.6E-6	1.6E-4	3.7E-3	4.7E-3	4.9E-4
400	1.5E-2	2.9E-5	7.0E-6	1.5E-4	3.4E-3	4.5E-3	4.8E-4
410	1.5E-2	2.8E-5	6.5E-6	1.5E-4	3.1E-3	4.3E-3	4.7E-4
420	1.4E-2	2.6E-5	6.0E-6	1.4E-4	2.9E-3	4.2E-3	4.5E-4
430	1.3E-2	2.5E-5	5.5E-6	1.3E-4	2.7E-3	4.0E-3	4.4E-4
440	1.3E-2	2.4E-5	5.1E-6	1.3E-4	2.4E-3	3.9E-3	4.3E-4
450	1.2E-2	2.3E-5	4.8E-6	1.2E-4	2.3E-3	3.7E-3	4.1E-4
460	1.2E-2	2.1E-5	4.4E-6	1.2E-4	2.1E-3	3.6E-3	4.0E-4
470	1.1E-2	2.0E-5	4.1E-6	1.1E-4	1.9E-3	3.5E-3	3.9E-4
480	1.1E-2	1.9E-5	3.8E-6	1.1E-4	1.8E-3	3.3E-3	3.8E-4
490	1.0E-2	1.9E-5	3.5E-6	1.1E-4	1.6E-3	3.2E-3	3.7E-4
500	9.8E-3	1.8E-5	3.3E-6	1.0E-4	1.5E-3	3.1E-3	3.6E-4
510	9.3E-3	1.7E-5	3.1E-6	9.8E-5	1.4E-3	3.0E-3	3.5E-4
520	8.9E-3	1.6E-5	2.9E-6	9.4E-5	1.3E-3	2.9E-3	3.4E-4
530	8.5E-3	1.5E-5	2.7E-6	9.0E-5	1.2E-3	2.7E-3	3.3E-4
540	8.2E-3	1.5E-5	2.5E-6	8.7E-5	1.1E-3	2.6E-3	3.2E-4
550	7.8E-3	1.4E-5	2.3E-6	8.3E-5	1.0E-3	2.5E-3	3.1E-4
560	7.5E-3	1.3E-5	2.2E-6	8.0E-5	9.2E-4	2.4E-3	3.0E-4
570	7.2E-3	1.3E-5	2.0E-6	7.7E-5	8.5E-4	2.3E-3	2.9E-4
580	6.8E-3	1.2E-5	1.9E-6	7.3E-5	7.8E-4	2.3E-3	2.8E-4
590	6.6E-3	1.2E-5	1.8E-6	7.1E-5	7.2E-4	2.2E-3	2.8E-4
600	6.3E-3	1.1E-5	1.7E-6	6.8E-5	6.7E-4	2.1E-3	2.7E-4
610	6.0E-3	1.1E-5	1.6E-6	6.5E-5	6.2E-4	2.0E-3	2.6E-4
620	5.7E-3	1.0E-5	1.5E-6	6.2E-5	5.7E-4	1.9E-3	2.5E-4
630	5.5E-3	9.6E-6	1.4E-6	6.0E-5	5.3E-4	1.8E-3	2.5E-4
640	5.3E-3	9.2E-6	1.3E-6	5.7E-5	4.9E-4	1.8E-3	2.4E-4
650	5.0E-3	8.8E-6	1.2E-6	5.5E-5	4.5E-4	1.7E-3	2.3E-4
660	4.8E-3	8.4E-6	1.2E-6	5.3E-5	4.2E-4	1.6E-3	2.2E-4
670	4.6E-3	8.0E-6	1.1E-6	5.1E-5	3.9E-4	1.6E-3	2.2E-4
680	4.4E-3	7.7E-6	1.0E-6	4.9E-5	3.6E-4	1.5E-3	2.1E-4
690	4.2E-3	7.3E-6	9.9E-7	4.7E-5	3.3E-4	1.4E-3	2.1E-4
700	4.1E-3	7.0E-6	9.3E-7	4.5E-5	3.1E-4	1.4E-3	2.0E-4
710	3.9E-3	6.7E-6	8.8E-7	4.3E-5	2.8E-4	1.3E-3	1.9E-4
720	3.7E-3	6.4E-6	8.4E-7	4.1E-5	2.6E-4	1.3E-3	1.9E-4
730	3.6E-3	6.1E-6	7.9E-7	4.0E-5	2.4E-4	1.2E-3	1.8E-4
740	3.4E-3	5.9E-6	7.5E-7	3.8E-5	2.2E-4	1.2E-3	1.8E-4
750	3.3E-3	5.6E-6	7.1E-7	3.6E-5	2.1E-4	1.1E-3	1.7E-4
760	3.1E-3	5.4E-6	6.7E-7	3.5E-5	1.9E-4	1.1E-3	1.7E-4
770	3.0E-3	5.1E-6	6.4E-7	3.3E-5	1.8E-4	1.0E-3	1.6E-4
780	2.9E-3	4.9E-6	6.1E-7	3.2E-5	1.7E-4	9.9E-4	1.6E-4
790	2.8E-3	4.7E-6	5.8E-7	3.1E-5	1.5E-4	9.5E-4	1.5E-4
800	2.6E-3	4.5E-6	5.5E-7	2.9E-5	1.4E-4	9.2E-4	1.5E-4
810	2.5E-3	4.3E-6	5.2E-7	2.8E-5	1.3E-4	8.8E-4	1.5E-4
820	2.4E-3	4.1E-6	5.0E-7	2.7E-5	1.2E-4	8.4E-4	1.4E-4
830	2.3E-3	3.9E-6	4.7E-7	2.6E-5	1.1E-4	8.1E-4	1.4E-4
840	2.2E-3	3.8E-6	4.5E-7	2.5E-5	1.1E-4	7.7E-4	1.3E-4
850	2.1E-3	3.6E-6	4.3E-7	2.4E-5	9.8E-5	7.4E-4	1.3E-4
860	2.0E-3	3.4E-6	4.1E-7	2.3E-5	9.1E-5	7.1E-4	1.3E-4
870	2.0E-3	3.3E-6	3.9E-7	2.2E-5	8.5E-5	6.8E-4	1.2E-4
880	1.9E-3	3.2E-6	3.7E-7	2.1E-5	7.9E-5	6.6E-4	1.2E-4
890	1.8E-3	3.0E-6	3.5E-7	2.0E-5	7.3E-5	6.3E-4	1.2E-4
900	1.7E-3	2.9E-6	3.4E-7	1.9E-5	6.8E-5	6.0E-4	1.1E-4
910	1.7E-3	2.8E-6	3.2E-7	1.9E-5	6.3E-5	5.8E-4	1.1E-4
920	1.6E-3	2.7E-6	3.1E-7	1.8E-5	5.9E-5	5.5E-4	1.1E-4
930	1.5E-3	2.5E-6	2.9E-7	1.7E-5	5.5E-5	5.3E-4	1.0E-4
940	1.5E-3	2.4E-6	2.8E-7	1.6E-5	5.1E-5	5.1E-4	9.9E-5
950	1.4E-3	2.3E-6	2.7E-7	1.6E-5	4.7E-5	4.9E-4	9.7E-5
960	1.3E-3	2.2E-6	2.5E-7	1.5E-5	4.4E-5	4.7E-4	9.4E-5
970	1.3E-3	2.1E-6	2.4E-7	1.4E-5	4.1E-5	4.5E-4	9.1E-5
980	1.2E-3	2.0E-6	2.3E-7	1.4E-5	3.8E-5	4.3E-4	8.8E-5
990	1.2E-3	2.0E-6	2.2E-7	1.3E-5	3.6E-5	4.1E-4	8.6E-5
1000	1.1E-3	1.9E-6	2.1E-7	1.3E-5	3.3E-5	4.0E-4	8.3E-5
1010	1.1E-3	1.8E-6	2.0E-7	1.2E-5	3.1E-5	3.8E-4	8.1E-5
1020	1.0E-3	1.7E-6	1.9E-7	1.2E-5	2.9E-5	3.6E-4	7.9E-5
1030	1.0E-3	1.6E-6	1.8E-7	1.1E-5	2.7E-5	3.5E-4	7.6E-5
1040	9.6E-4	1.6E-6	1.8E-7	1.1E-5	2.5E-5	3.3E-4	7.4E-5
1050	9.2E-4	1.5E-6	1.7E-7	1.0E-5	2.3E-5	3.2E-4	7.2E-5
1060	8.8E-4	1.4E-6	1.6E-7	9.9E-6	2.2E-5	3.1E-4	7.0E-5
1070	8.4E-4	1.4E-6	1.5E-7	9.5E-6	2.0E-5	2.9E-4	6.8E-5
1080	8.1E-4	1.3E-6	1.5E-7	9.1E-6	1.9E-5	2.8E-4	6.6E-5
1090	7.8E-4	1.3E-6	1.4E-7	8.7E-6	1.8E-5	2.7E-4	6.4E-5
1095	7.6E-4	1.2E-6	1.4E-7	8.5E-6	1.7E-5	2.6E-4	6.3E-5
1100	7.4E-4	1.2E-6	1.3E-7	8.3E-6	1.7E-5	2.6E-4	6.2E-5
1200	4.9E-4	7.9E-7	8.7E-8	5.5E-6	8.5E-6	1.7E-4	4.6E-5
1300	3.2E-4	5.2E-7	5.7E-8	3.6E-6	4.4E-6	1.1E-4	3.4E-5
1400	2.1E-4	3.4E-7	3.7E-8	2.3E-6	2.4E-6	7.3E-5	2.5E-5
1500	1.4E-4	2.2E-7	2.4E-8	1.5E-6	1.3E-6	4.8E-5	1.9E-5
1600	9.4E-5	1.5E-7	1.6E-8	1.0E-6	7.4E-7	3.1E-5	1.4E-5
1700	6.3E-5	9.6E-8	1.0E-8	6.5E-7	4.3E-7	2.0E-5	1.0E-5
1800	4.2E-5	6.3E-8	6.8E-9	4.3E-7	2.6E-7	1.3E-5	7.5E-6
1900	2.8E-5	4.1E-8	4.5E-9	2.8E-7	1.6E-7	8.8E-6	5.5E-6
2000	1.9E-5	2.7E-8	3.0E-9	1.8E-7	9.7E-8	5.8E-6	4.0E-6
2100	1.3E-5	1.8E-8	2.0E-9	1.2E-7	6.1E-8	3.8E-6	3.0E-6
2200	8.6E-6	1.2E-8	1.3E-9	8.0E-8	3.9E-8	2.5E-6	2.2E-6
2300	5.8E-6	7.9E-9	8.6E-10	5.3E-8	2.5E-8	1.6E-6	1.6E-6
2400	4.0E-6	5.3E-9	5.7E-10	3.5E-8	1.6E-8	1.1E-6	1.2E-6
2500	2.7E-6	3.5E-9	3.8E-10	2.3E-8	1.0E-8	7.1E-7	8.7E-7
2600	1.8E-6	2.4E-9	2.5E-10	1.5E-8	6.8E-9	4.7E-7	6.4E-7
2700	1.3E-6	1.6E-9	1.7E-10	1.0E-8	4.5E-9	3.1E-7	4.7E-7
2800	8.8E-7	1.1E-9	1.1E-10	6.7E-9	3.0E-9	2.1E-7	3.4E-7
2900	6.1E-7	7.1E-10	-	4.4E-9	2.0E-9	1.4E-7	2.5E-7
3000	4.2E-7	4.8E-10	-	3.0E-9	1.3E-9	9.2E-8	1.8E-7
3100	2.9E-7	3.3E-10	-	2.0E-9	8.7E-10	6.2E-8	1.3E-7
3200	2.0E-7	2.2E-10	-	1.3E-9	5.8E-10	4.1E-8	9.9E-8
3300	1.4E-7	1.5E-10	-	8.9E-10	3.9E-10	2.8E-8	7.2E-8
3400	1.0E-7	1.0E-10	-	6.0E-10	2.6E-10	1.9E-8	5.3E-8
3500	7.1E-8	-	-	4.1E-10	1.8E-10	1.3E-8	3.9E-8
3600	5.1E-8	-	-	2.8E-10	1.2E-10	8.6E-9	2.8E-8
3650	4.3E-8	-	-	2.3E-10	-	7.1E-9	2.4E-8
4000	1.3E-8	-	-	-	-	1.9E-9	8.2E-9
5000	5.0E-10	-	-	-	-	-	3.6E-10
