Radionuclide	U-236
Route of Intake	Inhalation
Material	Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4
AMTD/AMAD, µm	10

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*	Liver*
46	2.2E-2	1.1E-5	4.0E-5	7.0E-5	2.1E-2	1.6E-4	5.0E-6
47	2.2E-2	1.1E-5	4.0E-5	7.0E-5	2.1E-2	1.6E-4	5.0E-6
48	2.1E-2	1.1E-5	4.0E-5	6.9E-5	2.1E-2	1.6E-4	5.0E-6
49	2.1E-2	1.1E-5	4.0E-5	6.9E-5	2.1E-2	1.6E-4	5.0E-6
50	2.1E-2	1.1E-5	4.0E-5	6.9E-5	2.1E-2	1.6E-4	5.0E-6
51	2.1E-2	1.1E-5	3.9E-5	6.8E-5	2.1E-2	1.6E-4	4.9E-6
52	2.1E-2	1.1E-5	3.9E-5	6.8E-5	2.0E-2	1.6E-4	4.9E-6
53	2.1E-2	1.1E-5	3.9E-5	6.8E-5	2.0E-2	1.6E-4	4.9E-6
54	2.1E-2	1.1E-5	3.9E-5	6.8E-5	2.0E-2	1.6E-4	4.9E-6
55	2.1E-2	1.1E-5	3.9E-5	6.7E-5	2.0E-2	1.6E-4	4.9E-6
56	2.1E-2	1.1E-5	3.9E-5	6.7E-5	2.0E-2	1.6E-4	4.9E-6
57	2.1E-2	1.1E-5	3.9E-5	6.7E-5	2.0E-2	1.6E-4	4.9E-6
58	2.1E-2	1.1E-5	3.8E-5	6.7E-5	2.0E-2	1.6E-4	4.9E-6
59	2.1E-2	1.1E-5	3.8E-5	6.6E-5	2.0E-2	1.6E-4	4.9E-6
60	2.1E-2	1.1E-5	3.8E-5	6.6E-5	2.0E-2	1.6E-4	4.9E-6
61	2.1E-2	1.1E-5	3.8E-5	6.6E-5	2.0E-2	1.6E-4	4.9E-6
62	2.1E-2	1.1E-5	3.8E-5	6.6E-5	2.0E-2	1.6E-4	4.9E-6
63	2.1E-2	1.1E-5	3.8E-5	6.6E-5	2.0E-2	1.6E-4	4.9E-6
64	2.1E-2	1.0E-5	3.8E-5	6.5E-5	2.0E-2	1.6E-4	4.9E-6
65	2.1E-2	1.0E-5	3.8E-5	6.5E-5	2.0E-2	1.6E-4	4.9E-6
66	2.1E-2	1.0E-5	3.7E-5	6.5E-5	2.0E-2	1.6E-4	4.9E-6
67	2.1E-2	1.0E-5	3.7E-5	6.5E-5	2.0E-2	1.6E-4	4.9E-6
68	2.0E-2	1.0E-5	3.7E-5	6.4E-5	2.0E-2	1.6E-4	4.9E-6
69	2.0E-2	1.0E-5	3.7E-5	6.4E-5	2.0E-2	1.6E-4	4.9E-6
70	2.0E-2	1.0E-5	3.7E-5	6.4E-5	2.0E-2	1.6E-4	4.9E-6
71	2.0E-2	1.0E-5	3.7E-5	6.4E-5	2.0E-2	1.6E-4	4.9E-6
72	2.0E-2	1.0E-5	3.7E-5	6.3E-5	2.0E-2	1.6E-4	4.9E-6
73	2.0E-2	1.0E-5	3.6E-5	6.3E-5	1.9E-2	1.6E-4	4.9E-6
74	2.0E-2	1.0E-5	3.6E-5	6.3E-5	1.9E-2	1.6E-4	4.9E-6
75	2.0E-2	1.0E-5	3.6E-5	6.3E-5	1.9E-2	1.6E-4	4.9E-6
76	2.0E-2	1.0E-5	3.6E-5	6.3E-5	1.9E-2	1.6E-4	4.9E-6
77	2.0E-2	1.0E-5	3.6E-5	6.2E-5	1.9E-2	1.6E-4	4.9E-6
78	2.0E-2	1.0E-5	3.6E-5	6.2E-5	1.9E-2	1.6E-4	5.0E-6
79	2.0E-2	1.0E-5	3.6E-5	6.2E-5	1.9E-2	1.6E-4	5.0E-6
80	2.0E-2	9.9E-6	3.6E-5	6.2E-5	1.9E-2	1.6E-4	5.0E-6
81	2.0E-2	9.9E-6	3.5E-5	6.1E-5	1.9E-2	1.6E-4	5.0E-6
82	2.0E-2	9.9E-6	3.5E-5	6.1E-5	1.9E-2	1.6E-4	5.0E-6
83	2.0E-2	9.8E-6	3.5E-5	6.1E-5	1.9E-2	1.6E-4	5.0E-6
84	2.0E-2	9.8E-6	3.5E-5	6.1E-5	1.9E-2	1.6E-4	5.0E-6
85	2.0E-2	9.8E-6	3.5E-5	6.1E-5	1.9E-2	1.6E-4	5.0E-6
86	2.0E-2	9.8E-6	3.5E-5	6.0E-5	1.9E-2	1.6E-4	5.0E-6
87	2.0E-2	9.7E-6	3.5E-5	6.0E-5	1.9E-2	1.6E-4	5.0E-6
88	2.0E-2	9.7E-6	3.5E-5	6.0E-5	1.9E-2	1.6E-4	5.0E-6
89	2.0E-2	9.7E-6	3.4E-5	6.0E-5	1.9E-2	1.6E-4	5.0E-6
90	1.9E-2	9.6E-6	3.4E-5	6.0E-5	1.9E-2	1.6E-4	5.0E-6
91	1.9E-2	9.6E-6	3.4E-5	5.9E-5	1.9E-2	1.6E-4	5.0E-6
92	1.9E-2	9.6E-6	3.4E-5	5.9E-5	1.9E-2	1.6E-4	5.0E-6
93	1.9E-2	9.6E-6	3.4E-5	5.9E-5	1.9E-2	1.6E-4	5.0E-6
94	1.9E-2	9.5E-6	3.4E-5	5.9E-5	1.9E-2	1.6E-4	5.1E-6
95	1.9E-2	9.5E-6	3.4E-5	5.9E-5	1.8E-2	1.6E-4	5.1E-6
96	1.9E-2	9.5E-6	3.4E-5	5.8E-5	1.8E-2	1.6E-4	5.1E-6
97	1.9E-2	9.5E-6	3.4E-5	5.8E-5	1.8E-2	1.6E-4	5.1E-6
98	1.9E-2	9.4E-6	3.3E-5	5.8E-5	1.8E-2	1.6E-4	5.1E-6
99	1.9E-2	9.4E-6	3.3E-5	5.8E-5	1.8E-2	1.6E-4	5.1E-6
100	1.9E-2	9.4E-6	3.3E-5	5.7E-5	1.8E-2	1.6E-4	5.1E-6
110	1.9E-2	9.1E-6	3.2E-5	5.6E-5	1.8E-2	1.6E-4	5.2E-6
120	1.8E-2	8.9E-6	3.1E-5	5.4E-5	1.7E-2	1.7E-4	5.2E-6
130	1.8E-2	8.7E-6	3.0E-5	5.2E-5	1.7E-2	1.7E-4	5.3E-6
140	1.7E-2	8.5E-6	2.9E-5	5.0E-5	1.7E-2	1.7E-4	5.4E-6
150	1.7E-2	8.3E-6	2.8E-5	4.8E-5	1.6E-2	1.7E-4	5.5E-6
160	1.7E-2	8.1E-6	2.7E-5	4.7E-5	1.6E-2	1.7E-4	5.5E-6
170	1.6E-2	7.9E-6	2.6E-5	4.5E-5	1.6E-2	1.7E-4	5.6E-6
180	1.6E-2	7.8E-6	2.5E-5	4.4E-5	1.5E-2	1.7E-4	5.7E-6
190	1.6E-2	7.6E-6	2.4E-5	4.2E-5	1.5E-2	1.8E-4	5.7E-6
200	1.5E-2	7.4E-6	2.3E-5	4.1E-5	1.5E-2	1.8E-4	5.8E-6
210	1.5E-2	7.3E-6	2.3E-5	3.9E-5	1.4E-2	1.8E-4	5.9E-6
220	1.5E-2	7.1E-6	2.2E-5	3.8E-5	1.4E-2	1.8E-4	5.9E-6
230	1.5E-2	7.0E-6	2.1E-5	3.7E-5	1.4E-2	1.8E-4	6.0E-6
240	1.4E-2	6.9E-6	2.0E-5	3.5E-5	1.4E-2	1.8E-4	6.0E-6
250	1.4E-2	6.7E-6	2.0E-5	3.4E-5	1.3E-2	1.8E-4	6.1E-6
260	1.4E-2	6.6E-6	1.9E-5	3.3E-5	1.3E-2	1.8E-4	6.2E-6
270	1.3E-2	6.5E-6	1.8E-5	3.2E-5	1.3E-2	1.9E-4	6.2E-6
280	1.3E-2	6.4E-6	1.8E-5	3.1E-5	1.3E-2	1.9E-4	6.3E-6
290	1.3E-2	6.2E-6	1.7E-5	3.0E-5	1.2E-2	1.9E-4	6.3E-6
300	1.3E-2	6.1E-6	1.6E-5	2.9E-5	1.2E-2	1.9E-4	6.4E-6
310	1.3E-2	6.0E-6	1.6E-5	2.8E-5	1.2E-2	1.9E-4	6.4E-6
320	1.2E-2	5.9E-6	1.5E-5	2.7E-5	1.2E-2	1.9E-4	6.5E-6
330	1.2E-2	5.8E-6	1.5E-5	2.6E-5	1.1E-2	1.9E-4	6.5E-6
340	1.2E-2	5.7E-6	1.4E-5	2.5E-5	1.1E-2	1.9E-4	6.6E-6
350	1.2E-2	5.6E-6	1.4E-5	2.4E-5	1.1E-2	1.9E-4	6.6E-6
360	1.2E-2	5.5E-6	1.3E-5	2.3E-5	1.1E-2	2.0E-4	6.7E-6
365	1.1E-2	5.5E-6	1.3E-5	2.3E-5	1.1E-2	2.0E-4	6.7E-6
370	1.1E-2	5.4E-6	1.3E-5	2.3E-5	1.1E-2	2.0E-4	6.7E-6
380	1.1E-2	5.3E-6	1.2E-5	2.2E-5	1.0E-2	2.0E-4	6.8E-6
390	1.1E-2	5.2E-6	1.2E-5	2.1E-5	1.0E-2	2.0E-4	6.8E-6
400	1.1E-2	5.2E-6	1.2E-5	2.1E-5	1.0E-2	2.0E-4	6.9E-6
410	1.1E-2	5.1E-6	1.1E-5	2.0E-5	1.0E-2	2.0E-4	6.9E-6
420	1.0E-2	5.0E-6	1.1E-5	1.9E-5	9.8E-3	2.0E-4	6.9E-6
430	1.0E-2	4.9E-6	1.0E-5	1.9E-5	9.7E-3	2.0E-4	7.0E-6
440	1.0E-2	4.8E-6	1.0E-5	1.8E-5	9.5E-3	2.0E-4	7.0E-6
450	1.0E-2	4.8E-6	9.8E-6	1.7E-5	9.4E-3	2.0E-4	7.1E-6
460	9.9E-3	4.7E-6	9.4E-6	1.7E-5	9.2E-3	2.1E-4	7.1E-6
470	9.7E-3	4.6E-6	9.1E-6	1.6E-5	9.1E-3	2.1E-4	7.2E-6
480	9.6E-3	4.6E-6	8.8E-6	1.6E-5	9.0E-3	2.1E-4	7.2E-6
490	9.5E-3	4.5E-6	8.5E-6	1.5E-5	8.8E-3	2.1E-4	7.2E-6
500	9.4E-3	4.4E-6	8.2E-6	1.5E-5	8.7E-3	2.1E-4	7.3E-6
510	9.2E-3	4.4E-6	7.9E-6	1.4E-5	8.6E-3	2.1E-4	7.3E-6
520	9.1E-3	4.3E-6	7.6E-6	1.4E-5	8.5E-3	2.1E-4	7.3E-6
530	9.0E-3	4.3E-6	7.4E-6	1.3E-5	8.3E-3	2.1E-4	7.4E-6
540	8.9E-3	4.2E-6	7.1E-6	1.3E-5	8.2E-3	2.1E-4	7.4E-6
550	8.8E-3	4.2E-6	6.9E-6	1.2E-5	8.1E-3	2.1E-4	7.4E-6
560	8.7E-3	4.1E-6	6.6E-6	1.2E-5	8.0E-3	2.1E-4	7.5E-6
570	8.5E-3	4.0E-6	6.4E-6	1.2E-5	7.9E-3	2.1E-4	7.5E-6
580	8.4E-3	4.0E-6	6.2E-6	1.1E-5	7.8E-3	2.2E-4	7.5E-6
590	8.3E-3	3.9E-6	6.0E-6	1.1E-5	7.7E-3	2.2E-4	7.6E-6
600	8.2E-3	3.9E-6	5.8E-6	1.1E-5	7.6E-3	2.2E-4	7.6E-6
610	8.2E-3	3.9E-6	5.6E-6	1.0E-5	7.5E-3	2.2E-4	7.6E-6
620	8.1E-3	3.8E-6	5.4E-6	9.9E-6	7.4E-3	2.2E-4	7.7E-6
630	8.0E-3	3.8E-6	5.2E-6	9.5E-6	7.3E-3	2.2E-4	7.7E-6
640	7.9E-3	3.7E-6	5.0E-6	9.2E-6	7.2E-3	2.2E-4	7.7E-6
650	7.8E-3	3.7E-6	4.9E-6	8.9E-6	7.2E-3	2.2E-4	7.8E-6
660	7.7E-3	3.6E-6	4.7E-6	8.7E-6	7.1E-3	2.2E-4	7.8E-6
670	7.6E-3	3.6E-6	4.5E-6	8.4E-6	7.0E-3	2.2E-4	7.8E-6
680	7.5E-3	3.6E-6	4.4E-6	8.1E-6	6.9E-3	2.2E-4	7.9E-6
690	7.5E-3	3.5E-6	4.2E-6	7.9E-6	6.8E-3	2.2E-4	7.9E-6
700	7.4E-3	3.5E-6	4.1E-6	7.6E-6	6.8E-3	2.2E-4	7.9E-6
710	7.3E-3	3.4E-6	3.9E-6	7.4E-6	6.7E-3	2.2E-4	7.9E-6
720	7.2E-3	3.4E-6	3.8E-6	7.2E-6	6.6E-3	2.2E-4	8.0E-6
730	7.2E-3	3.4E-6	3.7E-6	6.9E-6	6.5E-3	2.2E-4	8.0E-6
740	7.1E-3	3.3E-6	3.5E-6	6.7E-6	6.5E-3	2.2E-4	8.0E-6
750	7.0E-3	3.3E-6	3.4E-6	6.5E-6	6.4E-3	2.3E-4	8.0E-6
760	7.0E-3	3.3E-6	3.3E-6	6.3E-6	6.3E-3	2.3E-4	8.1E-6
770	6.9E-3	3.2E-6	3.2E-6	6.1E-6	6.3E-3	2.3E-4	8.1E-6
780	6.8E-3	3.2E-6	3.1E-6	5.9E-6	6.2E-3	2.3E-4	8.1E-6
790	6.8E-3	3.2E-6	3.0E-6	5.7E-6	6.2E-3	2.3E-4	8.1E-6
800	6.7E-3	3.2E-6	2.9E-6	5.6E-6	6.1E-3	2.3E-4	8.2E-6
810	6.7E-3	3.1E-6	2.8E-6	5.4E-6	6.0E-3	2.3E-4	8.2E-6
820	6.6E-3	3.1E-6	2.7E-6	5.2E-6	6.0E-3	2.3E-4	8.2E-6
830	6.5E-3	3.1E-6	2.6E-6	5.1E-6	5.9E-3	2.3E-4	8.2E-6
840	6.5E-3	3.0E-6	2.5E-6	4.9E-6	5.9E-3	2.3E-4	8.3E-6
850	6.4E-3	3.0E-6	2.4E-6	4.8E-6	5.8E-3	2.3E-4	8.3E-6
860	6.4E-3	3.0E-6	2.3E-6	4.7E-6	5.8E-3	2.3E-4	8.3E-6
870	6.3E-3	3.0E-6	2.3E-6	4.5E-6	5.7E-3	2.3E-4	8.3E-6
880	6.3E-3	2.9E-6	2.2E-6	4.4E-6	5.7E-3	2.3E-4	8.3E-6
890	6.2E-3	2.9E-6	2.1E-6	4.3E-6	5.6E-3	2.3E-4	8.4E-6
900	6.2E-3	2.9E-6	2.0E-6	4.1E-6	5.6E-3	2.3E-4	8.4E-6
910	6.1E-3	2.9E-6	2.0E-6	4.0E-6	5.5E-3	2.3E-4	8.4E-6
920	6.1E-3	2.8E-6	1.9E-6	3.9E-6	5.5E-3	2.3E-4	8.4E-6
930	6.0E-3	2.8E-6	1.8E-6	3.8E-6	5.4E-3	2.3E-4	8.4E-6
940	6.0E-3	2.8E-6	1.8E-6	3.7E-6	5.4E-3	2.3E-4	8.5E-6
950	5.9E-3	2.8E-6	1.7E-6	3.6E-6	5.3E-3	2.3E-4	8.5E-6
960	5.9E-3	2.7E-6	1.7E-6	3.5E-6	5.3E-3	2.3E-4	8.5E-6
970	5.9E-3	2.7E-6	1.6E-6	3.4E-6	5.3E-3	2.4E-4	8.5E-6
980	5.8E-3	2.7E-6	1.5E-6	3.3E-6	5.2E-3	2.4E-4	8.5E-6
990	5.8E-3	2.7E-6	1.5E-6	3.2E-6	5.2E-3	2.4E-4	8.6E-6
1000	5.7E-3	2.7E-6	1.4E-6	3.1E-6	5.1E-3	2.4E-4	8.6E-6
1010	5.7E-3	2.6E-6	1.4E-6	3.0E-6	5.1E-3	2.4E-4	8.6E-6
1020	5.6E-3	2.6E-6	1.3E-6	3.0E-6	5.1E-3	2.4E-4	8.6E-6
1030	5.6E-3	2.6E-6	1.3E-6	2.9E-6	5.0E-3	2.4E-4	8.6E-6
1040	5.6E-3	2.6E-6	1.3E-6	2.8E-6	5.0E-3	2.4E-4	8.7E-6
1050	5.5E-3	2.6E-6	1.2E-6	2.7E-6	4.9E-3	2.4E-4	8.7E-6
1060	5.5E-3	2.6E-6	1.2E-6	2.7E-6	4.9E-3	2.4E-4	8.7E-6
1070	5.5E-3	2.5E-6	1.1E-6	2.6E-6	4.9E-3	2.4E-4	8.7E-6
1080	5.4E-3	2.5E-6	1.1E-6	2.5E-6	4.8E-3	2.4E-4	8.7E-6
1090	5.4E-3	2.5E-6	1.1E-6	2.5E-6	4.8E-3	2.4E-4	8.7E-6
1095	5.4E-3	2.5E-6	1.0E-6	2.4E-6	4.8E-3	2.4E-4	8.7E-6
1100	5.3E-3	2.5E-6	1.0E-6	2.4E-6	4.8E-3	2.4E-4	8.8E-6
1200	5.0E-3	2.3E-6	7.2E-7	1.9E-6	4.5E-3	2.4E-4	8.9E-6
1300	4.7E-3	2.2E-6	5.1E-7	1.6E-6	4.2E-3	2.4E-4	9.0E-6
1400	4.5E-3	2.1E-6	3.6E-7	1.3E-6	3.9E-3	2.4E-4	9.1E-6
1500	4.2E-3	1.9E-6	2.6E-7	1.2E-6	3.7E-3	2.5E-4	9.2E-6
1600	4.0E-3	1.8E-6	1.9E-7	1.0E-6	3.5E-3	2.5E-4	9.3E-6
1700	3.8E-3	1.8E-6	1.3E-7	9.6E-7	3.3E-3	2.5E-4	9.4E-6
1800	3.7E-3	1.7E-6	9.7E-8	9.0E-7	3.2E-3	2.5E-4	9.4E-6
1900	3.5E-3	1.6E-6	7.1E-8	8.7E-7	3.0E-3	2.5E-4	9.5E-6
2000	3.3E-3	1.5E-6	5.3E-8	8.4E-7	2.8E-3	2.5E-4	9.5E-6
2100	3.2E-3	1.4E-6	4.0E-8	8.3E-7	2.7E-3	2.5E-4	9.5E-6
2200	3.0E-3	1.4E-6	3.0E-8	8.1E-7	2.6E-3	2.5E-4	9.5E-6
2300	2.9E-3	1.3E-6	2.4E-8	8.1E-7	2.4E-3	2.4E-4	9.5E-6
2400	2.8E-3	1.2E-6	1.9E-8	8.1E-7	2.3E-3	2.4E-4	9.5E-6
2500	2.6E-3	1.2E-6	1.5E-8	8.0E-7	2.2E-3	2.4E-4	9.5E-6
2600	2.5E-3	1.1E-6	1.3E-8	8.0E-7	2.1E-3	2.4E-4	9.4E-6
2700	2.4E-3	1.1E-6	1.1E-8	8.1E-7	2.0E-3	2.4E-4	9.4E-6
2800	2.3E-3	1.0E-6	9.4E-9	8.1E-7	1.9E-3	2.4E-4	9.4E-6
2900	2.2E-3	9.7E-7	8.3E-9	8.1E-7	1.8E-3	2.4E-4	9.3E-6
3000	2.1E-3	9.3E-7	7.4E-9	8.1E-7	1.7E-3	2.3E-4	9.3E-6
3100	2.0E-3	8.8E-7	6.8E-9	8.1E-7	1.6E-3	2.3E-4	9.2E-6
3200	1.9E-3	8.4E-7	6.2E-9	8.2E-7	1.6E-3	2.3E-4	9.2E-6
3300	1.9E-3	8.0E-7	5.8E-9	8.2E-7	1.5E-3	2.3E-4	9.1E-6
3400	1.8E-3	7.6E-7	5.4E-9	8.2E-7	1.4E-3	2.3E-4	9.0E-6
3500	1.7E-3	7.3E-7	5.1E-9	8.2E-7	1.3E-3	2.3E-4	9.0E-6
3600	1.6E-3	6.9E-7	4.8E-9	8.2E-7	1.3E-3	2.2E-4	8.9E-6
3650	1.6E-3	6.8E-7	4.6E-9	8.2E-7	1.2E-3	2.2E-4	8.9E-6
4000	1.4E-3	5.7E-7	3.8E-9	8.3E-7	1.0E-3	2.1E-4	8.6E-6
5000	9.2E-4	3.6E-7	2.4E-9	8.4E-7	6.3E-4	1.9E-4	7.6E-6
6000	6.3E-4	2.2E-7	1.5E-9	8.3E-7	3.8E-4	1.7E-4	6.7E-6
7000	4.5E-4	1.4E-7	9.4E-10	8.3E-7	2.3E-4	1.5E-4	5.7E-6
8000	3.3E-4	9.1E-8	6.0E-10	8.2E-7	1.4E-4	1.4E-4	4.9E-6
9000	2.6E-4	5.9E-8	3.9E-10	8.0E-7	8.6E-5	1.2E-4	4.1E-6
10000	2.1E-4	4.0E-8	2.6E-10	7.9E-7	5.2E-5	1.1E-4	3.5E-6
11000	1.8E-4	2.7E-8	1.8E-10	7.8E-7	3.2E-5	1.0E-4	2.9E-6
12000	1.5E-4	2.0E-8	1.3E-10	7.7E-7	1.9E-5	9.3E-5	2.4E-6
13000	1.4E-4	1.5E-8	-	7.5E-7	1.2E-5	8.5E-5	2.0E-6
14000	1.2E-4	1.1E-8	-	7.4E-7	7.3E-6	7.8E-5	1.7E-6
15000	1.1E-4	9.2E-9	-	7.3E-7	4.6E-6	7.2E-5	1.4E-6
16000	1.1E-4	7.7E-9	-	7.1E-7	2.9E-6	6.6E-5	1.2E-6
