Radionuclide	Au-195
Route of Intake	Inhalation
Material	Aerosols Type M, fA=2E-2
AMTD/AMAD, µm	0.3

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*	Liver*
5	1.5E-1	9.9E-4	6.1E-3	5.9E-3	1.2E-1	1.0E-3	3.9E-3
5.5	1.5E-1	-	-	5.0E-3	1.2E-1	1.0E-3	3.9E-3
6	1.5E-1	8.5E-4	3.4E-3	4.4E-3	1.2E-1	9.9E-4	3.9E-3
6.5	1.4E-1	-	-	3.9E-3	1.2E-1	9.8E-4	3.8E-3
7	1.4E-1	7.9E-4	2.4E-3	3.6E-3	1.2E-1	9.6E-4	3.8E-3
7.5	1.4E-1	-	-	3.3E-3	1.2E-1	9.5E-4	3.7E-3
8	1.4E-1	7.6E-4	1.9E-3	3.0E-3	1.2E-1	9.3E-4	3.7E-3
8.5	1.4E-1	-	-	2.8E-3	1.1E-1	9.2E-4	3.6E-3
9	1.4E-1	7.3E-4	1.6E-3	2.6E-3	1.1E-1	9.0E-4	3.6E-3
9.5	1.3E-1	-	-	2.5E-3	1.1E-1	8.9E-4	3.5E-3
10	1.3E-1	7.1E-4	1.3E-3	2.3E-3	1.1E-1	8.8E-4	3.5E-3
11	1.3E-1	6.9E-4	1.1E-3	2.1E-3	1.1E-1	8.5E-4	3.4E-3
12	1.3E-1	6.7E-4	9.9E-4	1.8E-3	1.1E-1	8.3E-4	3.3E-3
13	1.3E-1	6.6E-4	8.6E-4	1.7E-3	1.1E-1	8.1E-4	3.2E-3
14	1.3E-1	6.4E-4	7.6E-4	1.5E-3	1.1E-1	7.9E-4	3.2E-3
15	1.2E-1	6.3E-4	6.8E-4	1.4E-3	1.0E-1	7.6E-4	3.1E-3
16	1.2E-1	6.1E-4	6.1E-4	1.3E-3	1.0E-1	7.5E-4	3.0E-3
17	1.2E-1	6.0E-4	5.5E-4	1.2E-3	1.0E-1	7.3E-4	3.0E-3
18	1.2E-1	5.9E-4	5.1E-4	1.1E-3	1.0E-1	7.1E-4	2.9E-3
19	1.2E-1	5.7E-4	4.7E-4	1.1E-3	9.9E-2	6.9E-4	2.8E-3
20	1.2E-1	5.6E-4	4.4E-4	1.0E-3	9.8E-2	6.8E-4	2.8E-3
21	1.1E-1	5.5E-4	4.1E-4	9.8E-4	9.7E-2	6.6E-4	2.7E-3
22	1.1E-1	5.4E-4	3.9E-4	9.5E-4	9.6E-2	6.4E-4	2.6E-3
23	1.1E-1	5.3E-4	3.7E-4	9.2E-4	9.4E-2	6.3E-4	2.6E-3
24	1.1E-1	5.2E-4	3.5E-4	8.9E-4	9.3E-2	6.2E-4	2.5E-3
25	1.1E-1	5.1E-4	3.4E-4	8.6E-4	9.2E-2	6.0E-4	2.5E-3
26	1.1E-1	5.0E-4	3.3E-4	8.4E-4	9.1E-2	5.9E-4	2.4E-3
27	1.1E-1	4.9E-4	3.2E-4	8.2E-4	9.0E-2	5.8E-4	2.4E-3
28	1.1E-1	4.8E-4	3.1E-4	8.0E-4	8.9E-2	5.7E-4	2.3E-3
29	1.0E-1	4.7E-4	3.0E-4	7.9E-4	8.8E-2	5.5E-4	2.3E-3
30	1.0E-1	4.7E-4	2.9E-4	7.7E-4	8.8E-2	5.4E-4	2.2E-3
31	1.0E-1	4.6E-4	2.9E-4	7.6E-4	8.7E-2	5.3E-4	2.2E-3
32	1.0E-1	4.5E-4	2.8E-4	7.5E-4	8.6E-2	5.2E-4	2.1E-3
33	1.0E-1	4.4E-4	2.8E-4	7.4E-4	8.5E-2	5.1E-4	2.1E-3
34	9.9E-2	4.4E-4	2.7E-4	7.3E-4	8.4E-2	5.0E-4	2.1E-3
35	9.8E-2	4.3E-4	2.7E-4	7.2E-4	8.3E-2	4.9E-4	2.0E-3
36	9.7E-2	4.2E-4	2.6E-4	7.1E-4	8.2E-2	4.9E-4	2.0E-3
37	9.6E-2	4.2E-4	2.6E-4	7.0E-4	8.1E-2	4.8E-4	1.9E-3
38	9.5E-2	4.1E-4	2.5E-4	6.9E-4	8.0E-2	4.7E-4	1.9E-3
39	9.4E-2	4.0E-4	2.5E-4	6.8E-4	7.9E-2	4.6E-4	1.9E-3
40	9.3E-2	4.0E-4	2.5E-4	6.7E-4	7.9E-2	4.5E-4	1.8E-3
41	9.2E-2	3.9E-4	2.4E-4	6.6E-4	7.8E-2	4.5E-4	1.8E-3
42	9.1E-2	3.9E-4	2.4E-4	6.6E-4	7.7E-2	4.4E-4	1.8E-3
43	9.0E-2	3.8E-4	2.4E-4	6.5E-4	7.6E-2	4.3E-4	1.8E-3
44	8.9E-2	3.8E-4	2.3E-4	6.4E-4	7.5E-2	4.2E-4	1.7E-3
45	8.8E-2	3.7E-4	2.3E-4	6.3E-4	7.5E-2	4.2E-4	1.7E-3
46	8.7E-2	3.7E-4	2.3E-4	6.3E-4	7.4E-2	4.1E-4	1.7E-3
47	8.6E-2	3.6E-4	2.3E-4	6.2E-4	7.3E-2	4.1E-4	1.6E-3
48	8.5E-2	3.6E-4	2.2E-4	6.1E-4	7.2E-2	4.0E-4	1.6E-3
49	8.4E-2	3.5E-4	2.2E-4	6.1E-4	7.1E-2	3.9E-4	1.6E-3
50	8.3E-2	3.5E-4	2.2E-4	6.0E-4	7.1E-2	3.9E-4	1.6E-3
51	8.3E-2	3.4E-4	2.2E-4	5.9E-4	7.0E-2	3.8E-4	1.5E-3
52	8.2E-2	3.4E-4	2.1E-4	5.9E-4	6.9E-2	3.8E-4	1.5E-3
53	8.1E-2	3.3E-4	2.1E-4	5.8E-4	6.8E-2	3.7E-4	1.5E-3
54	8.0E-2	3.3E-4	2.1E-4	5.7E-4	6.8E-2	3.7E-4	1.5E-3
55	7.9E-2	3.3E-4	2.1E-4	5.7E-4	6.7E-2	3.6E-4	1.5E-3
56	7.8E-2	3.2E-4	2.0E-4	5.6E-4	6.6E-2	3.6E-4	1.4E-3
57	7.8E-2	3.2E-4	2.0E-4	5.6E-4	6.6E-2	3.5E-4	1.4E-3
58	7.7E-2	3.1E-4	2.0E-4	5.5E-4	6.5E-2	3.5E-4	1.4E-3
59	7.6E-2	3.1E-4	2.0E-4	5.5E-4	6.4E-2	3.4E-4	1.4E-3
60	7.5E-2	3.1E-4	1.9E-4	5.4E-4	6.4E-2	3.4E-4	1.4E-3
61	7.4E-2	3.0E-4	1.9E-4	5.3E-4	6.3E-2	3.3E-4	1.3E-3
62	7.4E-2	3.0E-4	1.9E-4	5.3E-4	6.2E-2	3.3E-4	1.3E-3
63	7.3E-2	3.0E-4	1.9E-4	5.2E-4	6.2E-2	3.2E-4	1.3E-3
64	7.2E-2	2.9E-4	1.8E-4	5.2E-4	6.1E-2	3.2E-4	1.3E-3
65	7.1E-2	2.9E-4	1.8E-4	5.1E-4	6.0E-2	3.2E-4	1.3E-3
66	7.1E-2	2.9E-4	1.8E-4	5.1E-4	6.0E-2	3.1E-4	1.3E-3
67	7.0E-2	2.8E-4	1.8E-4	5.0E-4	5.9E-2	3.1E-4	1.2E-3
68	6.9E-2	2.8E-4	1.8E-4	5.0E-4	5.8E-2	3.0E-4	1.2E-3
69	6.9E-2	2.8E-4	1.7E-4	4.9E-4	5.8E-2	3.0E-4	1.2E-3
70	6.8E-2	2.7E-4	1.7E-4	4.9E-4	5.7E-2	3.0E-4	1.2E-3
71	6.7E-2	2.7E-4	1.7E-4	4.8E-4	5.7E-2	2.9E-4	1.2E-3
72	6.6E-2	2.7E-4	1.7E-4	4.8E-4	5.6E-2	2.9E-4	1.2E-3
73	6.6E-2	2.6E-4	1.7E-4	4.7E-4	5.5E-2	2.9E-4	1.2E-3
74	6.5E-2	2.6E-4	1.6E-4	4.7E-4	5.5E-2	2.8E-4	1.1E-3
75	6.4E-2	2.6E-4	1.6E-4	4.6E-4	5.4E-2	2.8E-4	1.1E-3
76	6.4E-2	2.6E-4	1.6E-4	4.6E-4	5.4E-2	2.8E-4	1.1E-3
77	6.3E-2	2.5E-4	1.6E-4	4.5E-4	5.3E-2	2.7E-4	1.1E-3
78	6.2E-2	2.5E-4	1.6E-4	4.5E-4	5.3E-2	2.7E-4	1.1E-3
79	6.2E-2	2.5E-4	1.6E-4	4.5E-4	5.2E-2	2.7E-4	1.1E-3
80	6.1E-2	2.4E-4	1.5E-4	4.4E-4	5.1E-2	2.6E-4	1.1E-3
81	6.1E-2	2.4E-4	1.5E-4	4.4E-4	5.1E-2	2.6E-4	1.1E-3
82	6.0E-2	2.4E-4	1.5E-4	4.3E-4	5.0E-2	2.6E-4	1.0E-3
83	5.9E-2	2.4E-4	1.5E-4	4.3E-4	5.0E-2	2.6E-4	1.0E-3
84	5.9E-2	2.3E-4	1.5E-4	4.2E-4	4.9E-2	2.5E-4	1.0E-3
85	5.8E-2	2.3E-4	1.5E-4	4.2E-4	4.9E-2	2.5E-4	1.0E-3
86	5.8E-2	2.3E-4	1.4E-4	4.2E-4	4.8E-2	2.5E-4	9.9E-4
87	5.7E-2	2.3E-4	1.4E-4	4.1E-4	4.8E-2	2.5E-4	9.8E-4
88	5.6E-2	2.2E-4	1.4E-4	4.1E-4	4.7E-2	2.4E-4	9.7E-4
89	5.6E-2	2.2E-4	1.4E-4	4.0E-4	4.7E-2	2.4E-4	9.6E-4
90	5.5E-2	2.2E-4	1.4E-4	4.0E-4	4.6E-2	2.4E-4	9.5E-4
91	5.5E-2	2.2E-4	1.4E-4	4.0E-4	4.6E-2	2.3E-4	9.4E-4
92	5.4E-2	2.2E-4	1.3E-4	3.9E-4	4.5E-2	2.3E-4	9.3E-4
93	5.4E-2	2.1E-4	1.3E-4	3.9E-4	4.5E-2	2.3E-4	9.2E-4
94	5.3E-2	2.1E-4	1.3E-4	3.8E-4	4.4E-2	2.3E-4	9.1E-4
95	5.3E-2	2.1E-4	1.3E-4	3.8E-4	4.4E-2	2.2E-4	9.0E-4
96	5.2E-2	2.1E-4	1.3E-4	3.8E-4	4.3E-2	2.2E-4	8.9E-4
97	5.1E-2	2.0E-4	1.3E-4	3.7E-4	4.3E-2	2.2E-4	8.8E-4
98	5.1E-2	2.0E-4	1.3E-4	3.7E-4	4.3E-2	2.2E-4	8.7E-4
99	5.0E-2	2.0E-4	1.2E-4	3.7E-4	4.2E-2	2.2E-4	8.6E-4
100	5.0E-2	2.0E-4	1.2E-4	3.6E-4	4.2E-2	2.1E-4	8.6E-4
110	4.5E-2	1.8E-4	1.1E-4	3.3E-4	3.7E-2	1.9E-4	7.7E-4
120	4.1E-2	1.6E-4	9.9E-5	3.0E-4	3.4E-2	1.7E-4	7.0E-4
130	3.7E-2	1.5E-4	8.9E-5	2.7E-4	3.0E-2	1.6E-4	6.3E-4
140	3.3E-2	1.3E-4	8.0E-5	2.4E-4	2.7E-2	1.4E-4	5.7E-4
150	3.0E-2	1.2E-4	7.1E-5	2.2E-4	2.5E-2	1.3E-4	5.2E-4
160	2.7E-2	1.1E-4	6.4E-5	2.0E-4	2.2E-2	1.2E-4	4.7E-4
170	2.5E-2	1.0E-4	5.7E-5	1.8E-4	2.0E-2	1.1E-4	4.3E-4
180	2.2E-2	9.0E-5	5.1E-5	1.6E-4	1.8E-2	9.7E-5	3.9E-4
190	2.0E-2	8.2E-5	4.6E-5	1.5E-4	1.6E-2	8.8E-5	3.5E-4
200	1.8E-2	7.4E-5	4.1E-5	1.3E-4	1.5E-2	7.9E-5	3.2E-4
210	1.6E-2	6.7E-5	3.7E-5	1.2E-4	1.3E-2	7.2E-5	2.9E-4
220	1.5E-2	6.1E-5	3.3E-5	1.1E-4	1.2E-2	6.5E-5	2.6E-4
230	1.3E-2	5.5E-5	3.0E-5	9.9E-5	1.1E-2	5.9E-5	2.4E-4
240	1.2E-2	5.0E-5	2.7E-5	9.0E-5	9.8E-3	5.4E-5	2.1E-4
250	1.1E-2	4.5E-5	2.4E-5	8.1E-5	8.8E-3	4.9E-5	1.9E-4
260	9.9E-3	4.1E-5	2.2E-5	7.3E-5	8.0E-3	4.4E-5	1.8E-4
270	9.0E-3	3.7E-5	1.9E-5	6.6E-5	7.2E-3	4.0E-5	1.6E-4
280	8.1E-3	3.4E-5	1.7E-5	6.0E-5	6.5E-3	3.6E-5	1.4E-4
290	7.4E-3	3.1E-5	1.6E-5	5.4E-5	5.9E-3	3.3E-5	1.3E-4
300	6.7E-3	2.8E-5	1.4E-5	4.9E-5	5.3E-3	3.0E-5	1.2E-4
310	6.0E-3	2.5E-5	1.3E-5	4.4E-5	4.8E-3	2.7E-5	1.1E-4
320	5.5E-3	2.3E-5	1.1E-5	4.0E-5	4.3E-3	2.4E-5	9.8E-5
330	4.9E-3	2.1E-5	1.0E-5	3.6E-5	3.9E-3	2.2E-5	8.8E-5
340	4.5E-3	1.9E-5	9.1E-6	3.3E-5	3.6E-3	2.0E-5	8.0E-5
350	4.1E-3	1.7E-5	8.2E-6	2.9E-5	3.2E-3	1.8E-5	7.3E-5
360	3.7E-3	1.5E-5	7.3E-6	2.7E-5	2.9E-3	1.6E-5	6.6E-5
365	3.5E-3	1.5E-5	6.9E-6	2.5E-5	2.8E-3	1.6E-5	6.3E-5
370	3.3E-3	1.4E-5	6.6E-6	2.4E-5	2.6E-3	1.5E-5	6.0E-5
380	3.0E-3	1.3E-5	5.9E-6	2.2E-5	2.4E-3	1.4E-5	5.4E-5
390	2.7E-3	1.1E-5	5.3E-6	2.0E-5	2.2E-3	1.2E-5	4.9E-5
400	2.5E-3	1.0E-5	4.8E-6	1.8E-5	2.0E-3	1.1E-5	4.4E-5
410	2.2E-3	9.4E-6	4.3E-6	1.6E-5	1.8E-3	1.0E-5	4.0E-5
420	2.0E-3	8.5E-6	3.9E-6	1.4E-5	1.6E-3	9.1E-6	3.7E-5
430	1.8E-3	7.8E-6	3.5E-6	1.3E-5	1.5E-3	8.3E-6	3.3E-5
440	1.7E-3	7.0E-6	3.1E-6	1.2E-5	1.3E-3	7.5E-6	3.0E-5
450	1.5E-3	6.4E-6	2.8E-6	1.1E-5	1.2E-3	6.8E-6	2.7E-5
460	1.4E-3	5.8E-6	2.5E-6	9.7E-6	1.1E-3	6.2E-6	2.5E-5
470	1.3E-3	5.3E-6	2.3E-6	8.7E-6	9.9E-4	5.6E-6	2.2E-5
480	1.1E-3	4.8E-6	2.0E-6	7.9E-6	9.0E-4	5.1E-6	2.0E-5
490	1.0E-3	4.3E-6	1.8E-6	7.1E-6	8.1E-4	4.6E-6	1.8E-5
500	9.4E-4	3.9E-6	1.7E-6	6.5E-6	7.4E-4	4.2E-6	1.7E-5
510	8.5E-4	3.6E-6	1.5E-6	5.8E-6	6.7E-4	3.8E-6	1.5E-5
520	7.7E-4	3.2E-6	1.3E-6	5.3E-6	6.1E-4	3.5E-6	1.4E-5
530	7.0E-4	2.9E-6	1.2E-6	4.8E-6	5.5E-4	3.1E-6	1.3E-5
540	6.4E-4	2.7E-6	1.1E-6	4.3E-6	5.0E-4	2.8E-6	1.1E-5
550	5.8E-4	2.4E-6	9.8E-7	3.9E-6	4.6E-4	2.6E-6	1.0E-5
560	5.3E-4	2.2E-6	8.8E-7	3.5E-6	4.1E-4	2.3E-6	9.4E-6
570	4.8E-4	2.0E-6	7.9E-7	3.2E-6	3.8E-4	2.1E-6	8.5E-6
580	4.3E-4	1.8E-6	7.2E-7	2.9E-6	3.4E-4	1.9E-6	7.7E-6
590	3.9E-4	1.6E-6	6.4E-7	2.6E-6	3.1E-4	1.8E-6	7.0E-6
600	3.6E-4	1.5E-6	5.8E-7	2.4E-6	2.8E-4	1.6E-6	6.4E-6
610	3.3E-4	1.4E-6	5.2E-7	2.2E-6	2.6E-4	1.5E-6	5.8E-6
620	3.0E-4	1.2E-6	4.7E-7	2.0E-6	2.3E-4	1.3E-6	5.3E-6
630	2.7E-4	1.1E-6	4.3E-7	1.8E-6	2.1E-4	1.2E-6	4.8E-6
640	2.5E-4	1.0E-6	3.9E-7	1.6E-6	1.9E-4	1.1E-6	4.4E-6
650	2.2E-4	9.3E-7	3.5E-7	1.5E-6	1.8E-4	9.9E-7	4.0E-6
660	2.0E-4	8.5E-7	3.1E-7	1.3E-6	1.6E-4	9.0E-7	3.6E-6
670	1.9E-4	7.7E-7	2.8E-7	1.2E-6	1.5E-4	8.2E-7	3.3E-6
680	1.7E-4	7.0E-7	2.6E-7	1.1E-6	1.3E-4	7.5E-7	3.0E-6
690	1.5E-4	6.4E-7	2.3E-7	9.8E-7	1.2E-4	6.8E-7	2.7E-6
700	1.4E-4	5.8E-7	2.1E-7	8.9E-7	1.1E-4	6.2E-7	2.5E-6
710	1.3E-4	5.3E-7	1.9E-7	8.1E-7	1.0E-4	5.6E-7	2.3E-6
720	1.2E-4	4.8E-7	1.7E-7	7.3E-7	9.2E-5	5.1E-7	2.0E-6
730	1.1E-4	4.4E-7	1.5E-7	6.7E-7	8.4E-5	4.7E-7	1.9E-6
740	9.6E-5	4.0E-7	1.4E-7	6.0E-7	7.6E-5	4.2E-7	1.7E-6
750	8.8E-5	3.6E-7	1.3E-7	5.5E-7	7.0E-5	3.9E-7	1.5E-6
760	8.0E-5	3.3E-7	1.1E-7	5.0E-7	6.3E-5	3.5E-7	1.4E-6
770	7.3E-5	3.0E-7	1.0E-7	4.5E-7	5.8E-5	3.2E-7	1.3E-6
780	6.6E-5	2.7E-7	9.3E-8	4.1E-7	5.3E-5	2.9E-7	1.2E-6
790	6.1E-5	2.5E-7	8.5E-8	3.7E-7	4.8E-5	2.7E-7	1.1E-6
800	5.5E-5	2.3E-7	7.7E-8	3.4E-7	4.4E-5	2.4E-7	9.7E-7
810	5.0E-5	2.1E-7	6.9E-8	3.1E-7	4.0E-5	2.2E-7	8.8E-7
820	4.6E-5	1.9E-7	6.3E-8	2.8E-7	3.7E-5	2.0E-7	8.1E-7
830	4.2E-5	1.7E-7	5.7E-8	2.5E-7	3.3E-5	1.8E-7	7.3E-7
840	3.8E-5	1.6E-7	5.2E-8	2.3E-7	3.0E-5	1.7E-7	6.7E-7
850	3.5E-5	1.4E-7	4.7E-8	2.1E-7	2.8E-5	1.5E-7	6.1E-7
860	3.2E-5	1.3E-7	4.2E-8	1.9E-7	2.5E-5	1.4E-7	5.6E-7
870	2.9E-5	1.2E-7	3.8E-8	1.7E-7	2.3E-5	1.3E-7	5.1E-7
880	2.6E-5	1.1E-7	3.5E-8	1.6E-7	2.1E-5	1.2E-7	4.6E-7
890	2.4E-5	9.9E-8	3.2E-8	1.4E-7	1.9E-5	1.1E-7	4.2E-7
900	2.2E-5	9.1E-8	2.9E-8	1.3E-7	1.8E-5	9.6E-8	3.8E-7
910	2.0E-5	8.3E-8	2.6E-8	1.2E-7	1.6E-5	8.8E-8	3.5E-7
920	1.8E-5	7.5E-8	2.4E-8	1.1E-7	1.5E-5	8.0E-8	3.2E-7
930	1.7E-5	6.9E-8	2.1E-8	9.9E-8	1.3E-5	7.3E-8	2.9E-7
940	1.5E-5	6.3E-8	1.9E-8	9.0E-8	1.2E-5	6.7E-8	2.7E-7
950	1.4E-5	5.7E-8	1.8E-8	8.2E-8	1.1E-5	6.1E-8	2.4E-7
960	1.3E-5	5.2E-8	1.6E-8	7.5E-8	1.0E-5	5.6E-8	2.2E-7
970	1.2E-5	4.8E-8	1.5E-8	6.8E-8	9.3E-6	5.1E-8	2.0E-7
980	1.1E-5	4.4E-8	1.3E-8	6.2E-8	8.5E-6	4.6E-8	1.9E-7
990	9.7E-6	4.0E-8	1.2E-8	5.6E-8	7.8E-6	4.2E-8	1.7E-7
1000	8.9E-6	3.6E-8	1.1E-8	5.1E-8	7.1E-6	3.9E-8	1.5E-7
1010	8.1E-6	3.3E-8	9.9E-9	4.7E-8	6.5E-6	3.5E-8	1.4E-7
1020	7.4E-6	3.0E-8	9.0E-9	4.3E-8	6.0E-6	3.2E-8	1.3E-7
1030	6.8E-6	2.8E-8	8.2E-9	3.9E-8	5.4E-6	2.9E-8	1.2E-7
1040	6.2E-6	2.5E-8	7.5E-9	3.5E-8	5.0E-6	2.7E-8	1.1E-7
1050	5.7E-6	2.3E-8	6.8E-9	3.2E-8	4.6E-6	2.5E-8	9.8E-8
1060	5.2E-6	2.1E-8	6.2E-9	2.9E-8	4.2E-6	2.2E-8	9.0E-8
1070	4.7E-6	1.9E-8	5.6E-9	2.7E-8	3.8E-6	2.1E-8	8.2E-8
1080	4.3E-6	1.8E-8	5.1E-9	2.5E-8	3.5E-6	1.9E-8	7.5E-8
1090	4.0E-6	1.6E-8	4.7E-9	2.2E-8	3.2E-6	1.7E-8	6.8E-8
1095	3.8E-6	1.5E-8	4.4E-9	2.1E-8	3.0E-6	1.6E-8	6.5E-8
1100	3.6E-6	1.5E-8	4.2E-9	2.0E-8	2.9E-6	1.6E-8	6.3E-8
1200	1.5E-6	6.0E-9	1.7E-9	8.2E-9	1.2E-6	6.4E-9	2.6E-8
1300	6.1E-7	2.5E-9	6.7E-10	3.3E-9	4.9E-7	2.6E-9	1.0E-8
1400	2.5E-7	1.0E-9	2.7E-10	1.4E-9	2.0E-7	1.1E-9	4.3E-9
1500	1.0E-7	4.2E-10	1.1E-10	5.6E-10	8.4E-8	4.5E-10	1.8E-9
1600	4.3E-8	1.7E-10	-	2.3E-10	3.5E-8	1.9E-10	7.4E-10
1700	1.8E-8	-	-	-	1.5E-8	-	3.1E-10
1800	7.5E-9	-	-	-	6.1E-9	-	1.3E-10
1900	3.1E-9	-	-	-	2.5E-9	-	-
2000	1.3E-9	-	-	-	1.1E-9	-	-
2100	5.4E-10	-	-	-	4.4E-10	-	-
2200	2.3E-10	-	-	-	1.8E-10	-	-
