Radionuclide	Be-7
Route of Intake	Inhalation
Material	Aerosols Type S, fA=5E-5
AMTD/AMAD, µm	1

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*	Liver*
3.75	1.3E-1	-	-	2.0E-2	1.1E-1	4.4E-4	4.5E-5
4	1.2E-1	9.6E-6	3.4E-2	1.5E-2	1.1E-1	4.4E-4	4.4E-5
4.25	1.2E-1	-	-	1.1E-2	1.1E-1	4.5E-4	4.3E-5
4.5	1.2E-1	-	-	8.8E-3	1.1E-1	4.5E-4	4.2E-5
4.75	1.1E-1	-	-	6.9E-3	1.0E-1	4.5E-4	4.1E-5
5	1.1E-1	9.0E-6	1.1E-2	5.5E-3	1.0E-1	4.5E-4	4.0E-5
5.5	1.1E-1	-	-	3.8E-3	1.0E-1	4.5E-4	3.8E-5
6	1.1E-1	8.4E-6	3.7E-3	2.8E-3	1.0E-1	4.6E-4	3.7E-5
6.5	1.0E-1	-	-	2.3E-3	1.0E-1	4.6E-4	3.5E-5
7	1.0E-1	7.9E-6	1.8E-3	2.0E-3	9.9E-2	4.6E-4	3.4E-5
7.5	1.0E-1	-	-	1.8E-3	9.8E-2	4.6E-4	3.3E-5
8	1.0E-1	7.5E-6	1.2E-3	1.6E-3	9.7E-2	4.7E-4	3.2E-5
8.5	9.9E-2	-	-	1.4E-3	9.6E-2	4.7E-4	3.1E-5
9	9.8E-2	7.1E-6	9.3E-4	1.3E-3	9.5E-2	4.7E-4	3.1E-5
9.5	9.7E-2	-	-	1.2E-3	9.4E-2	4.7E-4	3.0E-5
10	9.6E-2	6.8E-6	7.8E-4	1.1E-3	9.4E-2	4.7E-4	3.0E-5
11	9.4E-2	6.5E-6	6.6E-4	9.7E-4	9.2E-2	4.8E-4	2.9E-5
12	9.2E-2	6.2E-6	5.6E-4	8.4E-4	9.0E-2	4.8E-4	2.8E-5
13	9.0E-2	5.9E-6	4.9E-4	7.3E-4	8.9E-2	4.8E-4	2.7E-5
14	8.9E-2	5.7E-6	4.2E-4	6.5E-4	8.7E-2	4.8E-4	2.7E-5
15	8.7E-2	5.5E-6	3.7E-4	5.8E-4	8.6E-2	4.8E-4	2.6E-5
16	8.6E-2	5.3E-6	3.3E-4	5.2E-4	8.4E-2	4.8E-4	2.6E-5
17	8.4E-2	5.1E-6	3.0E-4	4.7E-4	8.3E-2	4.8E-4	2.6E-5
18	8.3E-2	4.9E-6	2.7E-4	4.3E-4	8.2E-2	4.8E-4	2.5E-5
19	8.2E-2	4.7E-6	2.5E-4	4.0E-4	8.0E-2	4.8E-4	2.5E-5
20	8.0E-2	4.6E-6	2.3E-4	3.7E-4	7.9E-2	4.8E-4	2.5E-5
21	7.9E-2	4.4E-6	2.1E-4	3.5E-4	7.8E-2	4.8E-4	2.5E-5
22	7.8E-2	4.3E-6	2.0E-4	3.3E-4	7.7E-2	4.8E-4	2.5E-5
23	7.7E-2	4.2E-6	1.9E-4	3.1E-4	7.5E-2	4.8E-4	2.4E-5
24	7.6E-2	4.0E-6	1.8E-4	3.0E-4	7.4E-2	4.8E-4	2.4E-5
25	7.4E-2	3.9E-6	1.7E-4	2.9E-4	7.3E-2	4.8E-4	2.4E-5
26	7.3E-2	3.8E-6	1.6E-4	2.8E-4	7.2E-2	4.7E-4	2.4E-5
27	7.2E-2	3.7E-6	1.6E-4	2.7E-4	7.1E-2	4.7E-4	2.4E-5
28	7.1E-2	3.6E-6	1.5E-4	2.6E-4	7.0E-2	4.7E-4	2.4E-5
29	7.0E-2	3.5E-6	1.5E-4	2.5E-4	6.9E-2	4.7E-4	2.4E-5
30	6.9E-2	3.4E-6	1.4E-4	2.5E-4	6.8E-2	4.7E-4	2.4E-5
31	6.8E-2	3.3E-6	1.4E-4	2.4E-4	6.7E-2	4.6E-4	2.3E-5
32	6.7E-2	3.2E-6	1.4E-4	2.4E-4	6.6E-2	4.6E-4	2.3E-5
33	6.6E-2	3.1E-6	1.3E-4	2.3E-4	6.5E-2	4.6E-4	2.3E-5
34	6.5E-2	3.0E-6	1.3E-4	2.3E-4	6.4E-2	4.6E-4	2.3E-5
35	6.4E-2	3.0E-6	1.3E-4	2.2E-4	6.3E-2	4.5E-4	2.3E-5
36	6.3E-2	2.9E-6	1.2E-4	2.2E-4	6.2E-2	4.5E-4	2.3E-5
37	6.2E-2	2.8E-6	1.2E-4	2.1E-4	6.1E-2	4.5E-4	2.3E-5
38	6.1E-2	2.8E-6	1.2E-4	2.1E-4	6.0E-2	4.5E-4	2.2E-5
39	6.0E-2	2.7E-6	1.2E-4	2.1E-4	5.9E-2	4.4E-4	2.2E-5
40	5.9E-2	2.6E-6	1.1E-4	2.0E-4	5.8E-2	4.4E-4	2.2E-5
41	5.8E-2	2.6E-6	1.1E-4	2.0E-4	5.7E-2	4.4E-4	2.2E-5
42	5.8E-2	2.5E-6	1.1E-4	2.0E-4	5.7E-2	4.4E-4	2.2E-5
43	5.7E-2	2.5E-6	1.1E-4	1.9E-4	5.6E-2	4.3E-4	2.2E-5
44	5.6E-2	2.4E-6	1.1E-4	1.9E-4	5.5E-2	4.3E-4	2.2E-5
45	5.5E-2	2.4E-6	1.1E-4	1.9E-4	5.4E-2	4.3E-4	2.1E-5
46	5.4E-2	2.3E-6	1.0E-4	1.8E-4	5.3E-2	4.2E-4	2.1E-5
47	5.3E-2	2.3E-6	1.0E-4	1.8E-4	5.3E-2	4.2E-4	2.1E-5
48	5.3E-2	2.2E-6	1.0E-4	1.8E-4	5.2E-2	4.2E-4	2.1E-5
49	5.2E-2	2.2E-6	9.9E-5	1.7E-4	5.1E-2	4.1E-4	2.1E-5
50	5.1E-2	2.1E-6	9.7E-5	1.7E-4	5.0E-2	4.1E-4	2.1E-5
51	5.0E-2	2.1E-6	9.5E-5	1.7E-4	4.9E-2	4.1E-4	2.1E-5
52	5.0E-2	2.0E-6	9.4E-5	1.7E-4	4.9E-2	4.0E-4	2.0E-5
53	4.9E-2	2.0E-6	9.2E-5	1.6E-4	4.8E-2	4.0E-4	2.0E-5
54	4.8E-2	2.0E-6	9.1E-5	1.6E-4	4.7E-2	4.0E-4	2.0E-5
55	4.7E-2	1.9E-6	8.9E-5	1.6E-4	4.7E-2	3.9E-4	2.0E-5
56	4.7E-2	1.9E-6	8.8E-5	1.6E-4	4.6E-2	3.9E-4	2.0E-5
57	4.6E-2	1.9E-6	8.7E-5	1.5E-4	4.5E-2	3.9E-4	2.0E-5
58	4.5E-2	1.8E-6	8.5E-5	1.5E-4	4.5E-2	3.9E-4	2.0E-5
59	4.5E-2	1.8E-6	8.4E-5	1.5E-4	4.4E-2	3.8E-4	1.9E-5
60	4.4E-2	1.8E-6	8.2E-5	1.5E-4	4.3E-2	3.8E-4	1.9E-5
61	4.3E-2	1.7E-6	8.1E-5	1.4E-4	4.3E-2	3.8E-4	1.9E-5
62	4.3E-2	1.7E-6	8.0E-5	1.4E-4	4.2E-2	3.7E-4	1.9E-5
63	4.2E-2	1.7E-6	7.9E-5	1.4E-4	4.1E-2	3.7E-4	1.9E-5
64	4.1E-2	1.6E-6	7.7E-5	1.4E-4	4.1E-2	3.7E-4	1.9E-5
65	4.1E-2	1.6E-6	7.6E-5	1.4E-4	4.0E-2	3.6E-4	1.9E-5
66	4.0E-2	1.6E-6	7.5E-5	1.3E-4	3.9E-2	3.6E-4	1.8E-5
67	4.0E-2	1.6E-6	7.4E-5	1.3E-4	3.9E-2	3.6E-4	1.8E-5
68	3.9E-2	1.5E-6	7.2E-5	1.3E-4	3.8E-2	3.5E-4	1.8E-5
69	3.8E-2	1.5E-6	7.1E-5	1.3E-4	3.8E-2	3.5E-4	1.8E-5
70	3.8E-2	1.5E-6	7.0E-5	1.2E-4	3.7E-2	3.5E-4	1.8E-5
71	3.7E-2	1.5E-6	6.9E-5	1.2E-4	3.7E-2	3.4E-4	1.8E-5
72	3.7E-2	1.4E-6	6.8E-5	1.2E-4	3.6E-2	3.4E-4	1.7E-5
73	3.6E-2	1.4E-6	6.7E-5	1.2E-4	3.6E-2	3.4E-4	1.7E-5
74	3.6E-2	1.4E-6	6.6E-5	1.2E-4	3.5E-2	3.3E-4	1.7E-5
75	3.5E-2	1.4E-6	6.5E-5	1.2E-4	3.4E-2	3.3E-4	1.7E-5
76	3.5E-2	1.4E-6	6.4E-5	1.1E-4	3.4E-2	3.3E-4	1.7E-5
77	3.4E-2	1.3E-6	6.3E-5	1.1E-4	3.3E-2	3.3E-4	1.7E-5
78	3.4E-2	1.3E-6	6.2E-5	1.1E-4	3.3E-2	3.2E-4	1.7E-5
79	3.3E-2	1.3E-6	6.1E-5	1.1E-4	3.2E-2	3.2E-4	1.6E-5
80	3.3E-2	1.3E-6	6.0E-5	1.1E-4	3.2E-2	3.2E-4	1.6E-5
81	3.2E-2	1.3E-6	5.9E-5	1.1E-4	3.2E-2	3.1E-4	1.6E-5
82	3.2E-2	1.2E-6	5.8E-5	1.0E-4	3.1E-2	3.1E-4	1.6E-5
83	3.1E-2	1.2E-6	5.7E-5	1.0E-4	3.1E-2	3.1E-4	1.6E-5
84	3.1E-2	1.2E-6	5.6E-5	1.0E-4	3.0E-2	3.0E-4	1.6E-5
85	3.0E-2	1.2E-6	5.5E-5	9.9E-5	3.0E-2	3.0E-4	1.6E-5
86	3.0E-2	1.2E-6	5.4E-5	9.7E-5	2.9E-2	3.0E-4	1.6E-5
87	2.9E-2	1.1E-6	5.3E-5	9.6E-5	2.9E-2	3.0E-4	1.5E-5
88	2.9E-2	1.1E-6	5.3E-5	9.4E-5	2.8E-2	2.9E-4	1.5E-5
89	2.9E-2	1.1E-6	5.2E-5	9.3E-5	2.8E-2	2.9E-4	1.5E-5
90	2.8E-2	1.1E-6	5.1E-5	9.1E-5	2.8E-2	2.9E-4	1.5E-5
91	2.8E-2	1.1E-6	5.0E-5	9.0E-5	2.7E-2	2.8E-4	1.5E-5
92	2.7E-2	1.1E-6	4.9E-5	8.8E-5	2.7E-2	2.8E-4	1.5E-5
93	2.7E-2	1.0E-6	4.8E-5	8.7E-5	2.6E-2	2.8E-4	1.5E-5
94	2.7E-2	1.0E-6	4.8E-5	8.6E-5	2.6E-2	2.8E-4	1.4E-5
95	2.6E-2	1.0E-6	4.7E-5	8.4E-5	2.6E-2	2.7E-4	1.4E-5
96	2.6E-2	1.0E-6	4.6E-5	8.3E-5	2.5E-2	2.7E-4	1.4E-5
97	2.5E-2	9.9E-7	4.5E-5	8.2E-5	2.5E-2	2.7E-4	1.4E-5
98	2.5E-2	9.7E-7	4.5E-5	8.0E-5	2.4E-2	2.7E-4	1.4E-5
99	2.5E-2	9.6E-7	4.4E-5	7.9E-5	2.4E-2	2.6E-4	1.4E-5
100	2.4E-2	9.5E-7	4.3E-5	7.8E-5	2.4E-2	2.6E-4	1.4E-5
110	2.1E-2	8.2E-7	3.7E-5	6.7E-5	2.0E-2	2.4E-4	1.2E-5
120	1.8E-2	7.2E-7	3.1E-5	5.7E-5	1.8E-2	2.1E-4	1.1E-5
130	1.6E-2	6.2E-7	2.7E-5	4.9E-5	1.5E-2	1.9E-4	1.0E-5
140	1.3E-2	5.4E-7	2.3E-5	4.2E-5	1.3E-2	1.7E-4	9.3E-6
150	1.2E-2	4.8E-7	1.9E-5	3.6E-5	1.1E-2	1.5E-4	8.4E-6
160	1.0E-2	4.1E-7	1.6E-5	3.0E-5	9.7E-3	1.4E-4	7.5E-6
170	8.6E-3	3.6E-7	1.4E-5	2.6E-5	8.4E-3	1.2E-4	6.8E-6
180	7.5E-3	3.2E-7	1.2E-5	2.2E-5	7.2E-3	1.1E-4	6.1E-6
190	6.4E-3	2.8E-7	1.0E-5	1.9E-5	6.3E-3	9.9E-5	5.5E-6
200	5.6E-3	2.4E-7	8.6E-6	1.6E-5	5.4E-3	8.9E-5	4.9E-6
210	4.8E-3	2.1E-7	7.4E-6	1.4E-5	4.7E-3	7.9E-5	4.4E-6
220	4.2E-3	1.8E-7	6.3E-6	1.2E-5	4.0E-3	7.0E-5	3.9E-6
230	3.6E-3	1.6E-7	5.3E-6	1.0E-5	3.5E-3	6.3E-5	3.5E-6
240	3.1E-3	1.4E-7	4.5E-6	8.7E-6	3.0E-3	5.6E-5	3.1E-6
250	2.7E-3	1.2E-7	3.9E-6	7.5E-6	2.6E-3	5.0E-5	2.8E-6
260	2.3E-3	1.1E-7	3.3E-6	6.4E-6	2.2E-3	4.4E-5	2.5E-6
270	2.0E-3	9.4E-8	2.8E-6	5.5E-6	1.9E-3	3.9E-5	2.2E-6
280	1.7E-3	8.2E-8	2.4E-6	4.7E-6	1.7E-3	3.5E-5	2.0E-6
290	1.5E-3	7.2E-8	2.0E-6	4.0E-6	1.4E-3	3.1E-5	1.8E-6
300	1.3E-3	6.3E-8	1.7E-6	3.4E-6	1.3E-3	2.7E-5	1.6E-6
310	1.1E-3	5.5E-8	1.5E-6	3.0E-6	1.1E-3	2.4E-5	1.4E-6
320	9.8E-4	4.8E-8	1.3E-6	2.5E-6	9.4E-4	2.1E-5	1.2E-6
330	8.5E-4	4.2E-8	1.1E-6	2.2E-6	8.1E-4	1.9E-5	1.1E-6
340	7.3E-4	3.7E-8	9.1E-7	1.9E-6	7.0E-4	1.7E-5	9.7E-7
350	6.4E-4	3.2E-8	7.7E-7	1.6E-6	6.1E-4	1.5E-5	8.6E-7
360	5.5E-4	2.8E-8	6.6E-7	1.4E-6	5.3E-4	1.3E-5	7.6E-7
365	5.1E-4	2.6E-8	6.1E-7	1.3E-6	4.9E-4	1.2E-5	7.2E-7
370	4.8E-4	2.4E-8	5.6E-7	1.2E-6	4.6E-4	1.2E-5	6.7E-7
380	4.1E-4	2.1E-8	4.8E-7	1.0E-6	4.0E-4	1.0E-5	6.0E-7
390	3.6E-4	1.9E-8	4.1E-7	8.7E-7	3.4E-4	9.1E-6	5.3E-7
400	3.1E-4	1.6E-8	3.5E-7	7.4E-7	3.0E-4	8.0E-6	4.7E-7
410	2.7E-4	1.4E-8	2.9E-7	6.4E-7	2.6E-4	7.1E-6	4.1E-7
420	2.4E-4	1.2E-8	2.5E-7	5.5E-7	2.2E-4	6.3E-6	3.7E-7
430	2.0E-4	1.1E-8	2.1E-7	4.7E-7	1.9E-4	5.5E-6	3.2E-7
440	1.8E-4	9.6E-9	1.8E-7	4.0E-7	1.7E-4	4.9E-6	2.9E-7
450	1.5E-4	8.4E-9	1.5E-7	3.5E-7	1.5E-4	4.3E-6	2.5E-7
460	1.3E-4	7.3E-9	1.3E-7	3.0E-7	1.3E-4	3.8E-6	2.2E-7
470	1.2E-4	6.4E-9	1.1E-7	2.6E-7	1.1E-4	3.3E-6	2.0E-7
480	1.0E-4	5.6E-9	9.5E-8	2.2E-7	9.6E-5	2.9E-6	1.7E-7
490	8.8E-5	4.9E-9	8.1E-8	1.9E-7	8.3E-5	2.6E-6	1.5E-7
500	7.6E-5	4.3E-9	6.9E-8	1.6E-7	7.2E-5	2.3E-6	1.4E-7
510	6.6E-5	3.7E-9	5.9E-8	1.4E-7	6.3E-5	2.0E-6	1.2E-7
520	5.8E-5	3.3E-9	5.0E-8	1.2E-7	5.5E-5	1.8E-6	1.1E-7
530	5.0E-5	2.9E-9	4.3E-8	1.0E-7	4.8E-5	1.6E-6	9.3E-8
540	4.4E-5	2.5E-9	3.6E-8	9.0E-8	4.1E-5	1.4E-6	8.2E-8
550	3.8E-5	2.2E-9	3.1E-8	7.7E-8	3.6E-5	1.2E-6	7.2E-8
560	3.3E-5	1.9E-9	2.6E-8	6.6E-8	3.1E-5	1.1E-6	6.4E-8
570	2.9E-5	1.7E-9	2.2E-8	5.7E-8	2.7E-5	9.4E-7	5.6E-8
580	2.5E-5	1.5E-9	1.9E-8	4.9E-8	2.4E-5	8.3E-7	5.0E-8
590	2.2E-5	1.3E-9	1.6E-8	4.3E-8	2.1E-5	7.3E-7	4.4E-8
600	1.9E-5	1.1E-9	1.4E-8	3.7E-8	1.8E-5	6.4E-7	3.8E-8
610	1.7E-5	9.9E-10	1.2E-8	3.2E-8	1.6E-5	5.6E-7	3.4E-8
620	1.4E-5	8.7E-10	1.0E-8	2.7E-8	1.4E-5	4.9E-7	3.0E-8
630	1.3E-5	7.6E-10	8.6E-9	2.4E-8	1.2E-5	4.3E-7	2.6E-8
640	1.1E-5	6.6E-10	7.3E-9	2.0E-8	1.0E-5	3.8E-7	2.3E-8
650	9.6E-6	5.8E-10	6.2E-9	1.8E-8	9.0E-6	3.4E-7	2.0E-8
660	8.3E-6	5.1E-10	5.3E-9	1.5E-8	7.8E-6	3.0E-7	1.8E-8
670	7.3E-6	4.5E-10	4.5E-9	1.3E-8	6.8E-6	2.6E-7	1.6E-8
680	6.3E-6	3.9E-10	3.8E-9	1.1E-8	5.9E-6	2.3E-7	1.4E-8
690	5.5E-6	3.4E-10	3.3E-9	9.8E-9	5.2E-6	2.0E-7	1.2E-8
700	4.8E-6	3.0E-10	2.8E-9	8.5E-9	4.5E-6	1.8E-7	1.1E-8
710	4.2E-6	2.6E-10	2.4E-9	7.3E-9	3.9E-6	1.5E-7	9.4E-9
720	3.7E-6	2.3E-10	2.0E-9	6.3E-9	3.4E-6	1.4E-7	8.3E-9
730	3.2E-6	2.0E-10	1.7E-9	5.5E-9	3.0E-6	1.2E-7	7.3E-9
740	2.8E-6	1.8E-10	1.5E-9	4.7E-9	2.6E-6	1.0E-7	6.4E-9
750	2.4E-6	1.5E-10	1.2E-9	4.1E-9	2.3E-6	9.2E-8	5.7E-9
760	2.1E-6	1.3E-10	1.1E-9	3.5E-9	2.0E-6	8.1E-8	5.0E-9
770	1.9E-6	1.2E-10	9.0E-10	3.1E-9	1.7E-6	7.1E-8	4.4E-9
780	1.6E-6	1.0E-10	7.7E-10	2.7E-9	1.5E-6	6.2E-8	3.8E-9
790	1.4E-6	-	6.6E-10	2.3E-9	1.3E-6	5.5E-8	3.4E-9
800	1.2E-6	-	5.6E-10	2.0E-9	1.2E-6	4.8E-8	3.0E-9
810	1.1E-6	-	4.8E-10	1.7E-9	1.0E-6	4.2E-8	2.6E-9
820	9.4E-7	-	4.1E-10	1.5E-9	8.8E-7	3.7E-8	2.3E-9
830	8.2E-7	-	3.5E-10	1.3E-9	7.7E-7	3.3E-8	2.0E-9
840	7.2E-7	-	2.9E-10	1.1E-9	6.7E-7	2.9E-8	1.8E-9
850	6.3E-7	-	2.5E-10	9.8E-10	5.8E-7	2.5E-8	1.6E-9
860	5.5E-7	-	2.1E-10	8.5E-10	5.1E-7	2.2E-8	1.4E-9
870	4.8E-7	-	1.8E-10	7.4E-10	4.5E-7	1.9E-8	1.2E-9
880	4.2E-7	-	1.6E-10	6.4E-10	3.9E-7	1.7E-8	1.1E-9
890	3.7E-7	-	1.3E-10	5.6E-10	3.4E-7	1.5E-8	9.3E-10
900	3.2E-7	-	1.1E-10	4.8E-10	3.0E-7	1.3E-8	8.1E-10
910	2.8E-7	-	-	4.2E-10	2.6E-7	1.1E-8	7.2E-10
920	2.5E-7	-	-	3.7E-10	2.3E-7	1.0E-8	6.3E-10
930	2.1E-7	-	-	3.2E-10	2.0E-7	8.8E-9	5.5E-10
940	1.9E-7	-	-	2.8E-10	1.7E-7	7.7E-9	4.8E-10
950	1.6E-7	-	-	2.4E-10	1.5E-7	6.8E-9	4.3E-10
960	1.4E-7	-	-	2.1E-10	1.3E-7	6.0E-9	3.7E-10
970	1.3E-7	-	-	1.8E-10	1.2E-7	5.2E-9	3.3E-10
980	1.1E-7	-	-	1.6E-10	1.0E-7	4.6E-9	2.9E-10
990	9.6E-8	-	-	1.4E-10	8.9E-8	4.0E-9	2.5E-10
1000	8.4E-8	-	-	1.2E-10	7.8E-8	3.5E-9	2.2E-10
1010	7.4E-8	-	-	1.0E-10	6.8E-8	3.1E-9	2.0E-10
1020	6.4E-8	-	-	-	5.9E-8	2.7E-9	1.7E-10
1030	5.6E-8	-	-	-	5.2E-8	2.4E-9	1.5E-10
1040	4.9E-8	-	-	-	4.5E-8	2.1E-9	1.3E-10
1050	4.3E-8	-	-	-	4.0E-8	1.8E-9	1.2E-10
1060	3.8E-8	-	-	-	3.5E-8	1.6E-9	1.0E-10
1070	3.3E-8	-	-	-	3.0E-8	1.4E-9	-
1080	2.9E-8	-	-	-	2.7E-8	1.2E-9	-
1090	2.5E-8	-	-	-	2.3E-8	1.1E-9	-
1095	2.4E-8	-	-	-	2.2E-8	1.0E-9	-
1100	2.2E-8	-	-	-	2.0E-8	9.5E-10	-
1200	5.9E-9	-	-	-	5.4E-9	2.6E-10	-
1300	1.6E-9	-	-	-	1.4E-9	-	-
1400	4.2E-10	-	-	-	3.8E-10	-	-
1500	1.1E-10	-	-	-	1.0E-10	-	-
