Radionuclide	U-233
Route of Intake	Inhalation
Material	Aerosols Intermediate Type F/M: Uranyl nitrate, uranium peroxide hydrate, ammonium diuranate, uranium trioxide, fA=1.6E-2
AMTD/AMAD, µm	0.1

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*	Liver*
28	5.9E-2	8.4E-4	7.2E-5	2.8E-4	3.0E-2	1.8E-2	6.1E-4
29	5.8E-2	8.0E-4	6.9E-5	2.7E-4	3.0E-2	1.7E-2	5.9E-4
30	5.8E-2	7.7E-4	6.7E-5	2.6E-4	2.9E-2	1.7E-2	5.7E-4
31	5.7E-2	7.4E-4	6.5E-5	2.5E-4	2.9E-2	1.7E-2	5.5E-4
32	5.6E-2	7.2E-4	6.4E-5	2.5E-4	2.9E-2	1.7E-2	5.4E-4
33	5.5E-2	6.9E-4	6.2E-5	2.4E-4	2.8E-2	1.7E-2	5.2E-4
34	5.4E-2	6.7E-4	6.1E-5	2.4E-4	2.8E-2	1.7E-2	5.1E-4
35	5.4E-2	6.5E-4	6.0E-5	2.3E-4	2.8E-2	1.7E-2	4.9E-4
36	5.3E-2	6.3E-4	5.8E-5	2.3E-4	2.7E-2	1.7E-2	4.8E-4
37	5.2E-2	6.1E-4	5.7E-5	2.2E-4	2.7E-2	1.7E-2	4.7E-4
38	5.2E-2	5.9E-4	5.6E-5	2.2E-4	2.7E-2	1.7E-2	4.6E-4
39	5.1E-2	5.7E-4	5.6E-5	2.1E-4	2.6E-2	1.7E-2	4.5E-4
40	5.1E-2	5.6E-4	5.5E-5	2.1E-4	2.6E-2	1.7E-2	4.4E-4
41	5.0E-2	5.4E-4	5.4E-5	2.1E-4	2.6E-2	1.6E-2	4.4E-4
42	4.9E-2	5.3E-4	5.3E-5	2.0E-4	2.5E-2	1.6E-2	4.3E-4
43	4.9E-2	5.1E-4	5.2E-5	2.0E-4	2.5E-2	1.6E-2	4.2E-4
44	4.8E-2	5.0E-4	5.1E-5	2.0E-4	2.5E-2	1.6E-2	4.2E-4
45	4.8E-2	4.9E-4	5.1E-5	1.9E-4	2.5E-2	1.6E-2	4.1E-4
46	4.7E-2	4.8E-4	5.0E-5	1.9E-4	2.4E-2	1.6E-2	4.1E-4
47	4.7E-2	4.7E-4	4.9E-5	1.9E-4	2.4E-2	1.6E-2	4.0E-4
48	4.6E-2	4.6E-4	4.9E-5	1.8E-4	2.4E-2	1.6E-2	4.0E-4
49	4.6E-2	4.5E-4	4.8E-5	1.8E-4	2.3E-2	1.6E-2	3.9E-4
50	4.5E-2	4.4E-4	4.7E-5	1.8E-4	2.3E-2	1.6E-2	3.9E-4
51	4.5E-2	4.3E-4	4.7E-5	1.7E-4	2.3E-2	1.6E-2	3.9E-4
52	4.4E-2	4.2E-4	4.6E-5	1.7E-4	2.3E-2	1.6E-2	3.8E-4
53	4.4E-2	4.1E-4	4.5E-5	1.7E-4	2.2E-2	1.6E-2	3.8E-4
54	4.3E-2	4.0E-4	4.5E-5	1.6E-4	2.2E-2	1.6E-2	3.8E-4
55	4.3E-2	4.0E-4	4.4E-5	1.6E-4	2.2E-2	1.5E-2	3.7E-4
56	4.2E-2	3.9E-4	4.4E-5	1.6E-4	2.2E-2	1.5E-2	3.7E-4
57	4.2E-2	3.8E-4	4.3E-5	1.6E-4	2.1E-2	1.5E-2	3.7E-4
58	4.2E-2	3.8E-4	4.3E-5	1.5E-4	2.1E-2	1.5E-2	3.7E-4
59	4.1E-2	3.7E-4	4.2E-5	1.5E-4	2.1E-2	1.5E-2	3.7E-4
60	4.1E-2	3.6E-4	4.1E-5	1.5E-4	2.1E-2	1.5E-2	3.6E-4
61	4.0E-2	3.6E-4	4.1E-5	1.5E-4	2.0E-2	1.5E-2	3.6E-4
62	4.0E-2	3.5E-4	4.0E-5	1.4E-4	2.0E-2	1.5E-2	3.6E-4
63	4.0E-2	3.4E-4	4.0E-5	1.4E-4	2.0E-2	1.5E-2	3.6E-4
64	3.9E-2	3.4E-4	3.9E-5	1.4E-4	2.0E-2	1.5E-2	3.6E-4
65	3.9E-2	3.3E-4	3.9E-5	1.4E-4	1.9E-2	1.5E-2	3.6E-4
66	3.9E-2	3.3E-4	3.8E-5	1.3E-4	1.9E-2	1.5E-2	3.5E-4
67	3.8E-2	3.2E-4	3.8E-5	1.3E-4	1.9E-2	1.5E-2	3.5E-4
68	3.8E-2	3.2E-4	3.7E-5	1.3E-4	1.9E-2	1.5E-2	3.5E-4
69	3.7E-2	3.1E-4	3.7E-5	1.3E-4	1.8E-2	1.5E-2	3.5E-4
70	3.7E-2	3.1E-4	3.6E-5	1.3E-4	1.8E-2	1.5E-2	3.5E-4
71	3.7E-2	3.0E-4	3.6E-5	1.2E-4	1.8E-2	1.4E-2	3.5E-4
72	3.6E-2	3.0E-4	3.5E-5	1.2E-4	1.8E-2	1.4E-2	3.5E-4
73	3.6E-2	2.9E-4	3.5E-5	1.2E-4	1.8E-2	1.4E-2	3.5E-4
74	3.6E-2	2.9E-4	3.4E-5	1.2E-4	1.7E-2	1.4E-2	3.5E-4
75	3.5E-2	2.9E-4	3.4E-5	1.2E-4	1.7E-2	1.4E-2	3.5E-4
76	3.5E-2	2.8E-4	3.4E-5	1.2E-4	1.7E-2	1.4E-2	3.4E-4
77	3.5E-2	2.8E-4	3.3E-5	1.1E-4	1.7E-2	1.4E-2	3.4E-4
78	3.5E-2	2.7E-4	3.3E-5	1.1E-4	1.7E-2	1.4E-2	3.4E-4
79	3.4E-2	2.7E-4	3.2E-5	1.1E-4	1.6E-2	1.4E-2	3.4E-4
80	3.4E-2	2.7E-4	3.2E-5	1.1E-4	1.6E-2	1.4E-2	3.4E-4
81	3.4E-2	2.6E-4	3.1E-5	1.1E-4	1.6E-2	1.4E-2	3.4E-4
82	3.3E-2	2.6E-4	3.1E-5	1.1E-4	1.6E-2	1.4E-2	3.4E-4
83	3.3E-2	2.5E-4	3.1E-5	1.0E-4	1.6E-2	1.4E-2	3.4E-4
84	3.3E-2	2.5E-4	3.0E-5	1.0E-4	1.5E-2	1.4E-2	3.4E-4
85	3.2E-2	2.5E-4	3.0E-5	1.0E-4	1.5E-2	1.4E-2	3.4E-4
86	3.2E-2	2.4E-4	2.9E-5	1.0E-4	1.5E-2	1.4E-2	3.4E-4
87	3.2E-2	2.4E-4	2.9E-5	9.9E-5	1.5E-2	1.4E-2	3.4E-4
88	3.2E-2	2.4E-4	2.9E-5	9.8E-5	1.5E-2	1.4E-2	3.4E-4
89	3.1E-2	2.3E-4	2.8E-5	9.7E-5	1.5E-2	1.4E-2	3.4E-4
90	3.1E-2	2.3E-4	2.8E-5	9.5E-5	1.4E-2	1.3E-2	3.4E-4
91	3.1E-2	2.3E-4	2.8E-5	9.4E-5	1.4E-2	1.3E-2	3.4E-4
92	3.1E-2	2.3E-4	2.7E-5	9.3E-5	1.4E-2	1.3E-2	3.3E-4
93	3.0E-2	2.2E-4	2.7E-5	9.2E-5	1.4E-2	1.3E-2	3.3E-4
94	3.0E-2	2.2E-4	2.7E-5	9.0E-5	1.4E-2	1.3E-2	3.3E-4
95	3.0E-2	2.2E-4	2.6E-5	8.9E-5	1.4E-2	1.3E-2	3.3E-4
96	3.0E-2	2.1E-4	2.6E-5	8.8E-5	1.3E-2	1.3E-2	3.3E-4
97	2.9E-2	2.1E-4	2.6E-5	8.7E-5	1.3E-2	1.3E-2	3.3E-4
98	2.9E-2	2.1E-4	2.5E-5	8.6E-5	1.3E-2	1.3E-2	3.3E-4
99	2.9E-2	2.1E-4	2.5E-5	8.5E-5	1.3E-2	1.3E-2	3.3E-4
100	2.9E-2	2.0E-4	2.5E-5	8.4E-5	1.3E-2	1.3E-2	3.3E-4
110	2.7E-2	1.8E-4	2.2E-5	7.4E-5	1.1E-2	1.3E-2	3.3E-4
120	2.5E-2	1.6E-4	1.9E-5	6.6E-5	1.0E-2	1.2E-2	3.2E-4
130	2.3E-2	1.4E-4	1.7E-5	6.0E-5	9.0E-3	1.2E-2	3.2E-4
140	2.2E-2	1.2E-4	1.5E-5	5.4E-5	8.0E-3	1.2E-2	3.2E-4
150	2.0E-2	1.1E-4	1.3E-5	4.9E-5	7.1E-3	1.1E-2	3.2E-4
160	1.9E-2	9.7E-5	1.1E-5	4.5E-5	6.3E-3	1.1E-2	3.2E-4
170	1.8E-2	8.7E-5	9.9E-6	4.2E-5	5.6E-3	1.1E-2	3.1E-4
180	1.7E-2	7.7E-5	8.7E-6	3.9E-5	5.0E-3	1.1E-2	3.1E-4
190	1.7E-2	6.9E-5	7.7E-6	3.6E-5	4.5E-3	1.0E-2	3.1E-4
200	1.6E-2	6.2E-5	6.7E-6	3.4E-5	4.0E-3	1.0E-2	3.1E-4
210	1.5E-2	5.5E-5	5.9E-6	3.2E-5	3.5E-3	1.0E-2	3.1E-4
220	1.5E-2	5.0E-5	5.2E-6	3.0E-5	3.2E-3	9.8E-3	3.1E-4
230	1.4E-2	4.4E-5	4.6E-6	2.9E-5	2.8E-3	9.7E-3	3.1E-4
240	1.4E-2	4.0E-5	4.0E-6	2.8E-5	2.5E-3	9.5E-3	3.1E-4
250	1.3E-2	3.6E-5	3.5E-6	2.7E-5	2.2E-3	9.4E-3	3.1E-4
260	1.3E-2	3.2E-5	3.1E-6	2.6E-5	2.0E-3	9.3E-3	3.0E-4
270	1.2E-2	2.9E-5	2.7E-6	2.5E-5	1.8E-3	9.2E-3	3.0E-4
280	1.2E-2	2.6E-5	2.4E-6	2.4E-5	1.6E-3	9.1E-3	3.0E-4
290	1.2E-2	2.4E-5	2.1E-6	2.3E-5	1.4E-3	9.0E-3	3.0E-4
300	1.2E-2	2.1E-5	1.9E-6	2.3E-5	1.3E-3	9.0E-3	3.0E-4
310	1.1E-2	1.9E-5	1.6E-6	2.2E-5	1.1E-3	8.9E-3	3.0E-4
320	1.1E-2	1.8E-5	1.4E-6	2.2E-5	1.0E-3	8.8E-3	3.0E-4
330	1.1E-2	1.6E-5	1.3E-6	2.1E-5	9.0E-4	8.7E-3	3.0E-4
340	1.1E-2	1.5E-5	1.1E-6	2.1E-5	8.1E-4	8.7E-3	3.0E-4
350	1.1E-2	1.3E-5	9.9E-7	2.0E-5	7.2E-4	8.6E-3	3.0E-4
360	1.1E-2	1.2E-5	8.7E-7	2.0E-5	6.5E-4	8.6E-3	3.0E-4
365	1.1E-2	1.2E-5	8.2E-7	2.0E-5	6.1E-4	8.6E-3	3.0E-4
370	1.0E-2	1.1E-5	7.7E-7	2.0E-5	5.8E-4	8.5E-3	3.0E-4
380	1.0E-2	1.0E-5	6.8E-7	2.0E-5	5.2E-4	8.5E-3	3.0E-4
390	1.0E-2	9.4E-6	6.0E-7	1.9E-5	4.6E-4	8.4E-3	3.0E-4
400	1.0E-2	8.6E-6	5.3E-7	1.9E-5	4.2E-4	8.4E-3	2.9E-4
410	1.0E-2	8.0E-6	4.7E-7	1.9E-5	3.7E-4	8.4E-3	2.9E-4
420	1.0E-2	7.4E-6	4.1E-7	1.9E-5	3.4E-4	8.3E-3	2.9E-4
430	9.9E-3	6.9E-6	3.6E-7	1.9E-5	3.0E-4	8.3E-3	2.9E-4
440	9.9E-3	6.4E-6	3.2E-7	1.9E-5	2.7E-4	8.3E-3	2.9E-4
450	9.8E-3	6.0E-6	2.9E-7	1.9E-5	2.4E-4	8.2E-3	2.9E-4
460	9.7E-3	5.6E-6	2.5E-7	1.9E-5	2.2E-4	8.2E-3	2.9E-4
470	9.7E-3	5.2E-6	2.2E-7	1.9E-5	2.0E-4	8.2E-3	2.9E-4
480	9.6E-3	4.9E-6	2.0E-7	1.8E-5	1.8E-4	8.1E-3	2.9E-4
490	9.6E-3	4.6E-6	1.8E-7	1.8E-5	1.6E-4	8.1E-3	2.9E-4
500	9.5E-3	4.4E-6	1.6E-7	1.8E-5	1.4E-4	8.1E-3	2.9E-4
510	9.5E-3	4.2E-6	1.4E-7	1.8E-5	1.3E-4	8.0E-3	2.9E-4
520	9.4E-3	4.0E-6	1.3E-7	1.8E-5	1.2E-4	8.0E-3	2.9E-4
530	9.4E-3	3.8E-6	1.1E-7	1.8E-5	1.1E-4	8.0E-3	2.9E-4
540	9.4E-3	3.6E-6	1.0E-7	1.8E-5	9.6E-5	8.0E-3	2.9E-4
550	9.3E-3	3.5E-6	9.0E-8	1.8E-5	8.7E-5	7.9E-3	2.9E-4
560	9.3E-3	3.4E-6	8.1E-8	1.8E-5	7.8E-5	7.9E-3	2.9E-4
570	9.3E-3	3.2E-6	7.3E-8	1.8E-5	7.1E-5	7.9E-3	2.9E-4
580	9.2E-3	3.1E-6	6.6E-8	1.8E-5	6.5E-5	7.9E-3	2.8E-4
590	9.2E-3	3.0E-6	6.0E-8	1.8E-5	5.9E-5	7.8E-3	2.8E-4
600	9.2E-3	2.9E-6	5.4E-8	1.8E-5	5.4E-5	7.8E-3	2.8E-4
610	9.1E-3	2.9E-6	5.0E-8	1.8E-5	4.9E-5	7.8E-3	2.8E-4
620	9.1E-3	2.8E-6	4.5E-8	1.8E-5	4.5E-5	7.8E-3	2.8E-4
630	9.1E-3	2.7E-6	4.2E-8	1.8E-5	4.1E-5	7.7E-3	2.8E-4
640	9.1E-3	2.7E-6	3.8E-8	1.8E-5	3.8E-5	7.7E-3	2.8E-4
650	9.0E-3	2.6E-6	3.6E-8	1.8E-5	3.5E-5	7.7E-3	2.8E-4
660	9.0E-3	2.6E-6	3.3E-8	1.8E-5	3.2E-5	7.7E-3	2.8E-4
670	9.0E-3	2.5E-6	3.1E-8	1.8E-5	3.0E-5	7.7E-3	2.8E-4
680	8.9E-3	2.5E-6	2.9E-8	1.8E-5	2.7E-5	7.6E-3	2.8E-4
690	8.9E-3	2.4E-6	2.7E-8	1.8E-5	2.5E-5	7.6E-3	2.8E-4
700	8.9E-3	2.4E-6	2.5E-8	1.8E-5	2.4E-5	7.6E-3	2.8E-4
710	8.9E-3	2.4E-6	2.4E-8	1.8E-5	2.2E-5	7.6E-3	2.8E-4
720	8.9E-3	2.3E-6	2.3E-8	1.8E-5	2.1E-5	7.5E-3	2.8E-4
730	8.8E-3	2.3E-6	2.2E-8	1.8E-5	1.9E-5	7.5E-3	2.8E-4
740	8.8E-3	2.3E-6	2.1E-8	1.8E-5	1.8E-5	7.5E-3	2.8E-4
750	8.8E-3	2.3E-6	2.0E-8	1.8E-5	1.7E-5	7.5E-3	2.8E-4
760	8.8E-3	2.2E-6	1.9E-8	1.8E-5	1.6E-5	7.5E-3	2.8E-4
770	8.7E-3	2.2E-6	1.9E-8	1.8E-5	1.5E-5	7.4E-3	2.8E-4
780	8.7E-3	2.2E-6	1.8E-8	1.8E-5	1.5E-5	7.4E-3	2.7E-4
790	8.7E-3	2.2E-6	1.7E-8	1.8E-5	1.4E-5	7.4E-3	2.7E-4
800	8.7E-3	2.2E-6	1.7E-8	1.8E-5	1.3E-5	7.4E-3	2.7E-4
810	8.6E-3	2.1E-6	1.7E-8	1.8E-5	1.3E-5	7.4E-3	2.7E-4
820	8.6E-3	2.1E-6	1.6E-8	1.8E-5	1.2E-5	7.3E-3	2.7E-4
830	8.6E-3	2.1E-6	1.6E-8	1.8E-5	1.2E-5	7.3E-3	2.7E-4
840	8.6E-3	2.1E-6	1.5E-8	1.8E-5	1.2E-5	7.3E-3	2.7E-4
850	8.6E-3	2.1E-6	1.5E-8	1.8E-5	1.1E-5	7.3E-3	2.7E-4
860	8.5E-3	2.1E-6	1.5E-8	1.8E-5	1.1E-5	7.3E-3	2.7E-4
870	8.5E-3	2.1E-6	1.5E-8	1.8E-5	1.1E-5	7.2E-3	2.7E-4
880	8.5E-3	2.0E-6	1.5E-8	1.8E-5	1.0E-5	7.2E-3	2.7E-4
890	8.5E-3	2.0E-6	1.4E-8	1.8E-5	1.0E-5	7.2E-3	2.7E-4
900	8.5E-3	2.0E-6	1.4E-8	1.8E-5	9.8E-6	7.2E-3	2.7E-4
910	8.4E-3	2.0E-6	1.4E-8	1.8E-5	9.6E-6	7.2E-3	2.7E-4
920	8.4E-3	2.0E-6	1.4E-8	1.8E-5	9.5E-6	7.1E-3	2.7E-4
930	8.4E-3	2.0E-6	1.4E-8	1.8E-5	9.3E-6	7.1E-3	2.7E-4
940	8.4E-3	2.0E-6	1.4E-8	1.8E-5	9.2E-6	7.1E-3	2.7E-4
950	8.4E-3	2.0E-6	1.3E-8	1.8E-5	9.0E-6	7.1E-3	2.7E-4
960	8.3E-3	2.0E-6	1.3E-8	1.8E-5	8.9E-6	7.1E-3	2.7E-4
970	8.3E-3	2.0E-6	1.3E-8	1.8E-5	8.8E-6	7.0E-3	2.7E-4
980	8.3E-3	1.9E-6	1.3E-8	1.8E-5	8.7E-6	7.0E-3	2.7E-4
990	8.3E-3	1.9E-6	1.3E-8	1.8E-5	8.6E-6	7.0E-3	2.6E-4
1000	8.3E-3	1.9E-6	1.3E-8	1.8E-5	8.6E-6	7.0E-3	2.6E-4
1010	8.2E-3	1.9E-6	1.3E-8	1.8E-5	8.5E-6	7.0E-3	2.6E-4
1020	8.2E-3	1.9E-6	1.3E-8	1.8E-5	8.4E-6	7.0E-3	2.6E-4
1030	8.2E-3	1.9E-6	1.3E-8	1.8E-5	8.4E-6	6.9E-3	2.6E-4
1040	8.2E-3	1.9E-6	1.3E-8	1.8E-5	8.3E-6	6.9E-3	2.6E-4
1050	8.2E-3	1.9E-6	1.3E-8	1.8E-5	8.3E-6	6.9E-3	2.6E-4
1060	8.1E-3	1.9E-6	1.3E-8	1.8E-5	8.2E-6	6.9E-3	2.6E-4
1070	8.1E-3	1.9E-6	1.2E-8	1.8E-5	8.2E-6	6.9E-3	2.6E-4
1080	8.1E-3	1.9E-6	1.2E-8	1.8E-5	8.2E-6	6.8E-3	2.6E-4
1090	8.1E-3	1.9E-6	1.2E-8	1.8E-5	8.1E-6	6.8E-3	2.6E-4
1095	8.1E-3	1.9E-6	1.2E-8	1.8E-5	8.1E-6	6.8E-3	2.6E-4
1100	8.1E-3	1.8E-6	1.2E-8	1.8E-5	8.1E-6	6.8E-3	2.6E-4
1200	7.9E-3	1.8E-6	1.2E-8	1.8E-5	7.9E-6	6.6E-3	2.5E-4
1300	7.7E-3	1.7E-6	1.1E-8	1.8E-5	7.9E-6	6.5E-3	2.5E-4
1400	7.5E-3	1.6E-6	1.1E-8	1.8E-5	7.8E-6	6.3E-3	2.5E-4
1500	7.4E-3	1.6E-6	1.0E-8	1.8E-5	7.8E-6	6.2E-3	2.4E-4
1600	7.2E-3	1.5E-6	1.0E-8	1.8E-5	7.8E-6	6.0E-3	2.4E-4
1700	7.1E-3	1.5E-6	9.7E-9	1.8E-5	7.8E-6	5.9E-3	2.3E-4
1800	6.9E-3	1.4E-6	9.3E-9	1.8E-5	7.8E-6	5.7E-3	2.3E-4
1900	6.8E-3	1.3E-6	9.0E-9	1.8E-5	7.8E-6	5.6E-3	2.2E-4
2000	6.7E-3	1.3E-6	8.6E-9	1.8E-5	7.8E-6	5.5E-3	2.2E-4
2100	6.5E-3	1.2E-6	8.3E-9	1.8E-5	7.7E-6	5.4E-3	2.2E-4
2200	6.4E-3	1.2E-6	8.0E-9	1.8E-5	7.7E-6	5.3E-3	2.1E-4
2300	6.3E-3	1.2E-6	7.7E-9	1.8E-5	7.7E-6	5.1E-3	2.1E-4
2400	6.2E-3	1.1E-6	7.4E-9	1.8E-5	7.7E-6	5.0E-3	2.0E-4
2500	6.1E-3	1.1E-6	7.2E-9	1.7E-5	7.7E-6	4.9E-3	2.0E-4
2600	6.0E-3	1.0E-6	6.9E-9	1.7E-5	7.7E-6	4.8E-3	2.0E-4
2700	5.9E-3	1.0E-6	6.7E-9	1.7E-5	7.7E-6	4.7E-3	1.9E-4
2800	5.8E-3	9.7E-7	6.4E-9	1.7E-5	7.7E-6	4.6E-3	1.9E-4
2900	5.7E-3	9.4E-7	6.2E-9	1.7E-5	7.7E-6	4.6E-3	1.9E-4
3000	5.6E-3	9.0E-7	6.0E-9	1.7E-5	7.6E-6	4.5E-3	1.8E-4
3100	5.5E-3	8.7E-7	5.8E-9	1.7E-5	7.6E-6	4.4E-3	1.8E-4
3200	5.4E-3	8.4E-7	5.6E-9	1.7E-5	7.6E-6	4.3E-3	1.8E-4
3300	5.3E-3	8.2E-7	5.4E-9	1.7E-5	7.6E-6	4.2E-3	1.7E-4
3400	5.2E-3	7.9E-7	5.2E-9	1.7E-5	7.6E-6	4.2E-3	1.7E-4
3500	5.2E-3	7.6E-7	5.1E-9	1.7E-5	7.6E-6	4.1E-3	1.7E-4
3600	5.1E-3	7.4E-7	4.9E-9	1.7E-5	7.6E-6	4.0E-3	1.6E-4
3650	5.0E-3	7.3E-7	4.8E-9	1.7E-5	7.6E-6	4.0E-3	1.6E-4
4000	4.8E-3	6.5E-7	4.3E-9	1.7E-5	7.5E-6	3.8E-3	1.5E-4
5000	4.2E-3	4.9E-7	3.2E-9	1.7E-5	7.4E-6	3.2E-3	1.3E-4
6000	3.8E-3	3.8E-7	2.5E-9	1.6E-5	7.3E-6	2.8E-3	1.1E-4
7000	3.5E-3	3.1E-7	2.0E-9	1.6E-5	7.1E-6	2.5E-3	8.8E-5
8000	3.2E-3	2.6E-7	1.7E-9	1.6E-5	7.0E-6	2.3E-3	7.3E-5
9000	2.9E-3	2.2E-7	1.5E-9	1.6E-5	6.9E-6	2.1E-3	6.1E-5
10000	2.7E-3	1.9E-7	1.3E-9	1.5E-5	6.8E-6	1.9E-3	5.0E-5
11000	2.5E-3	1.7E-7	1.1E-9	1.5E-5	6.6E-6	1.7E-3	4.2E-5
12000	2.4E-3	1.5E-7	1.0E-9	1.5E-5	6.5E-6	1.6E-3	3.5E-5
13000	2.2E-3	1.4E-7	9.3E-10	1.5E-5	6.4E-6	1.5E-3	2.9E-5
14000	2.1E-3	1.3E-7	8.5E-10	1.4E-5	6.3E-6	1.4E-3	2.4E-5
