Radionuclide	Ni-63
Route of Intake	Inhalation
Material	Aerosols Type M, Nickel metal, fA=1E-2
AMTD/AMAD, µm	0.01

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*	Liver*
31	3.5E-1	1.1E-3	7.8E-4	2.1E-3	3.1E-1	6.8E-4	1.2E-3
32	3.5E-1	1.1E-3	7.6E-4	2.1E-3	3.1E-1	6.8E-4	1.2E-3
33	3.5E-1	1.1E-3	7.4E-4	2.1E-3	3.0E-1	6.8E-4	1.2E-3
34	3.5E-1	1.1E-3	7.3E-4	2.1E-3	3.0E-1	6.8E-4	1.2E-3
35	3.4E-1	1.1E-3	7.2E-4	2.0E-3	3.0E-1	6.8E-4	1.3E-3
36	3.4E-1	1.0E-3	7.0E-4	2.0E-3	3.0E-1	6.9E-4	1.3E-3
37	3.4E-1	1.0E-3	6.9E-4	2.0E-3	3.0E-1	6.9E-4	1.3E-3
38	3.4E-1	1.0E-3	6.8E-4	2.0E-3	2.9E-1	6.9E-4	1.3E-3
39	3.4E-1	1.0E-3	6.7E-4	2.0E-3	2.9E-1	6.9E-4	1.3E-3
40	3.3E-1	1.0E-3	6.7E-4	2.0E-3	2.9E-1	6.9E-4	1.3E-3
41	3.3E-1	1.0E-3	6.6E-4	2.0E-3	2.9E-1	7.0E-4	1.3E-3
42	3.3E-1	1.0E-3	6.5E-4	2.0E-3	2.9E-1	7.0E-4	1.3E-3
43	3.3E-1	1.0E-3	6.5E-4	2.0E-3	2.8E-1	7.0E-4	1.3E-3
44	3.3E-1	1.0E-3	6.4E-4	2.0E-3	2.8E-1	7.0E-4	1.3E-3
45	3.3E-1	9.9E-4	6.3E-4	2.0E-3	2.8E-1	7.0E-4	1.3E-3
46	3.2E-1	9.8E-4	6.3E-4	2.0E-3	2.8E-1	7.1E-4	1.3E-3
47	3.2E-1	9.8E-4	6.2E-4	1.9E-3	2.8E-1	7.1E-4	1.3E-3
48	3.2E-1	9.7E-4	6.2E-4	1.9E-3	2.7E-1	7.1E-4	1.3E-3
49	3.2E-1	9.6E-4	6.1E-4	1.9E-3	2.7E-1	7.1E-4	1.3E-3
50	3.2E-1	9.6E-4	6.1E-4	1.9E-3	2.7E-1	7.2E-4	1.4E-3
51	3.2E-1	9.5E-4	6.0E-4	1.9E-3	2.7E-1	7.2E-4	1.4E-3
52	3.1E-1	9.5E-4	6.0E-4	1.9E-3	2.7E-1	7.2E-4	1.4E-3
53	3.1E-1	9.4E-4	5.9E-4	1.9E-3	2.6E-1	7.2E-4	1.4E-3
54	3.1E-1	9.3E-4	5.9E-4	1.9E-3	2.6E-1	7.2E-4	1.4E-3
55	3.1E-1	9.3E-4	5.8E-4	1.9E-3	2.6E-1	7.2E-4	1.4E-3
56	3.1E-1	9.2E-4	5.8E-4	1.9E-3	2.6E-1	7.3E-4	1.4E-3
57	3.1E-1	9.2E-4	5.7E-4	1.9E-3	2.6E-1	7.3E-4	1.4E-3
58	3.0E-1	9.1E-4	5.7E-4	1.9E-3	2.6E-1	7.3E-4	1.4E-3
59	3.0E-1	9.1E-4	5.6E-4	1.9E-3	2.5E-1	7.3E-4	1.4E-3
60	3.0E-1	9.0E-4	5.6E-4	1.9E-3	2.5E-1	7.3E-4	1.4E-3
61	3.0E-1	8.9E-4	5.5E-4	1.9E-3	2.5E-1	7.4E-4	1.4E-3
62	3.0E-1	8.9E-4	5.5E-4	1.9E-3	2.5E-1	7.4E-4	1.4E-3
63	3.0E-1	8.8E-4	5.5E-4	1.9E-3	2.5E-1	7.4E-4	1.4E-3
64	3.0E-1	8.8E-4	5.4E-4	1.9E-3	2.4E-1	7.4E-4	1.4E-3
65	2.9E-1	8.7E-4	5.4E-4	1.9E-3	2.4E-1	7.4E-4	1.4E-3
66	2.9E-1	8.7E-4	5.3E-4	1.9E-3	2.4E-1	7.5E-4	1.4E-3
67	2.9E-1	8.6E-4	5.3E-4	1.9E-3	2.4E-1	7.5E-4	1.5E-3
68	2.9E-1	8.6E-4	5.3E-4	1.9E-3	2.4E-1	7.5E-4	1.5E-3
69	2.9E-1	8.5E-4	5.2E-4	1.9E-3	2.4E-1	7.5E-4	1.5E-3
70	2.9E-1	8.5E-4	5.2E-4	1.9E-3	2.3E-1	7.5E-4	1.5E-3
71	2.8E-1	8.4E-4	5.1E-4	1.9E-3	2.3E-1	7.5E-4	1.5E-3
72	2.8E-1	8.4E-4	5.1E-4	1.9E-3	2.3E-1	7.6E-4	1.5E-3
73	2.8E-1	8.3E-4	5.1E-4	1.8E-3	2.3E-1	7.6E-4	1.5E-3
74	2.8E-1	8.3E-4	5.0E-4	1.8E-3	2.3E-1	7.6E-4	1.5E-3
75	2.8E-1	8.2E-4	5.0E-4	1.8E-3	2.3E-1	7.6E-4	1.5E-3
76	2.8E-1	8.2E-4	4.9E-4	1.8E-3	2.3E-1	7.6E-4	1.5E-3
77	2.8E-1	8.1E-4	4.9E-4	1.8E-3	2.2E-1	7.6E-4	1.5E-3
78	2.8E-1	8.1E-4	4.9E-4	1.8E-3	2.2E-1	7.7E-4	1.5E-3
79	2.7E-1	8.0E-4	4.8E-4	1.8E-3	2.2E-1	7.7E-4	1.5E-3
80	2.7E-1	8.0E-4	4.8E-4	1.8E-3	2.2E-1	7.7E-4	1.5E-3
81	2.7E-1	7.9E-4	4.8E-4	1.8E-3	2.2E-1	7.7E-4	1.5E-3
82	2.7E-1	7.9E-4	4.7E-4	1.8E-3	2.2E-1	7.7E-4	1.5E-3
83	2.7E-1	7.8E-4	4.7E-4	1.8E-3	2.1E-1	7.7E-4	1.5E-3
84	2.7E-1	7.8E-4	4.6E-4	1.8E-3	2.1E-1	7.8E-4	1.5E-3
85	2.7E-1	7.7E-4	4.6E-4	1.8E-3	2.1E-1	7.8E-4	1.5E-3
86	2.6E-1	7.7E-4	4.6E-4	1.8E-3	2.1E-1	7.8E-4	1.5E-3
87	2.6E-1	7.6E-4	4.5E-4	1.8E-3	2.1E-1	7.8E-4	1.5E-3
88	2.6E-1	7.6E-4	4.5E-4	1.8E-3	2.1E-1	7.8E-4	1.6E-3
89	2.6E-1	7.5E-4	4.5E-4	1.8E-3	2.1E-1	7.8E-4	1.6E-3
90	2.6E-1	7.5E-4	4.4E-4	1.8E-3	2.0E-1	7.8E-4	1.6E-3
91	2.6E-1	7.4E-4	4.4E-4	1.8E-3	2.0E-1	7.9E-4	1.6E-3
92	2.6E-1	7.4E-4	4.4E-4	1.8E-3	2.0E-1	7.9E-4	1.6E-3
93	2.6E-1	7.4E-4	4.3E-4	1.8E-3	2.0E-1	7.9E-4	1.6E-3
94	2.5E-1	7.3E-4	4.3E-4	1.8E-3	2.0E-1	7.9E-4	1.6E-3
95	2.5E-1	7.3E-4	4.3E-4	1.8E-3	2.0E-1	7.9E-4	1.6E-3
96	2.5E-1	7.2E-4	4.2E-4	1.8E-3	2.0E-1	7.9E-4	1.6E-3
97	2.5E-1	7.2E-4	4.2E-4	1.8E-3	2.0E-1	7.9E-4	1.6E-3
98	2.5E-1	7.1E-4	4.2E-4	1.8E-3	1.9E-1	8.0E-4	1.6E-3
99	2.5E-1	7.1E-4	4.1E-4	1.8E-3	1.9E-1	8.0E-4	1.6E-3
100	2.5E-1	7.0E-4	4.1E-4	1.8E-3	1.9E-1	8.0E-4	1.6E-3
110	2.4E-1	6.6E-4	3.8E-4	1.7E-3	1.8E-1	8.1E-4	1.6E-3
120	2.3E-1	6.3E-4	3.5E-4	1.7E-3	1.7E-1	8.3E-4	1.7E-3
130	2.2E-1	5.9E-4	3.3E-4	1.7E-3	1.6E-1	8.4E-4	1.7E-3
140	2.1E-1	5.6E-4	3.0E-4	1.7E-3	1.5E-1	8.5E-4	1.7E-3
150	2.0E-1	5.3E-4	2.8E-4	1.6E-3	1.4E-1	8.6E-4	1.7E-3
160	1.9E-1	5.0E-4	2.6E-4	1.6E-3	1.3E-1	8.7E-4	1.7E-3
170	1.8E-1	4.7E-4	2.4E-4	1.6E-3	1.2E-1	8.8E-4	1.8E-3
180	1.7E-1	4.4E-4	2.2E-4	1.6E-3	1.1E-1	8.9E-4	1.8E-3
190	1.7E-1	4.2E-4	2.1E-4	1.5E-3	1.0E-1	8.9E-4	1.8E-3
200	1.6E-1	4.0E-4	1.9E-4	1.5E-3	9.8E-2	9.0E-4	1.8E-3
210	1.5E-1	3.8E-4	1.8E-4	1.5E-3	9.2E-2	9.1E-4	1.8E-3
220	1.5E-1	3.6E-4	1.6E-4	1.5E-3	8.6E-2	9.2E-4	1.8E-3
230	1.4E-1	3.4E-4	1.5E-4	1.5E-3	8.1E-2	9.2E-4	1.8E-3
240	1.4E-1	3.2E-4	1.4E-4	1.4E-3	7.6E-2	9.3E-4	1.8E-3
250	1.3E-1	3.1E-4	1.3E-4	1.4E-3	7.1E-2	9.3E-4	1.8E-3
260	1.3E-1	2.9E-4	1.2E-4	1.4E-3	6.7E-2	9.4E-4	1.8E-3
270	1.2E-1	2.8E-4	1.1E-4	1.4E-3	6.2E-2	9.4E-4	1.8E-3
280	1.2E-1	2.6E-4	1.1E-4	1.4E-3	5.9E-2	9.5E-4	1.8E-3
290	1.2E-1	2.5E-4	9.8E-5	1.3E-3	5.5E-2	9.5E-4	1.8E-3
300	1.1E-1	2.4E-4	9.1E-5	1.3E-3	5.2E-2	9.5E-4	1.8E-3
310	1.1E-1	2.3E-4	8.5E-5	1.3E-3	4.8E-2	9.6E-4	1.7E-3
320	1.1E-1	2.2E-4	7.9E-5	1.3E-3	4.5E-2	9.6E-4	1.7E-3
330	1.0E-1	2.1E-4	7.4E-5	1.3E-3	4.3E-2	9.6E-4	1.7E-3
340	1.0E-1	2.0E-4	6.9E-5	1.3E-3	4.0E-2	9.7E-4	1.7E-3
350	9.7E-2	1.9E-4	6.4E-5	1.2E-3	3.8E-2	9.7E-4	1.7E-3
360	9.4E-2	1.8E-4	6.0E-5	1.2E-3	3.5E-2	9.7E-4	1.7E-3
365	9.3E-2	1.8E-4	5.8E-5	1.2E-3	3.4E-2	9.7E-4	1.7E-3
370	9.2E-2	1.8E-4	5.6E-5	1.2E-3	3.3E-2	9.7E-4	1.7E-3
380	8.9E-2	1.7E-4	5.2E-5	1.2E-3	3.1E-2	9.7E-4	1.7E-3
390	8.7E-2	1.6E-4	4.9E-5	1.2E-3	3.0E-2	9.8E-4	1.7E-3
400	8.5E-2	1.6E-4	4.5E-5	1.2E-3	2.8E-2	9.8E-4	1.6E-3
410	8.3E-2	1.5E-4	4.2E-5	1.2E-3	2.6E-2	9.8E-4	1.6E-3
420	8.1E-2	1.4E-4	4.0E-5	1.1E-3	2.5E-2	9.8E-4	1.6E-3
430	7.9E-2	1.4E-4	3.7E-5	1.1E-3	2.3E-2	9.8E-4	1.6E-3
440	7.7E-2	1.3E-4	3.5E-5	1.1E-3	2.2E-2	9.8E-4	1.6E-3
450	7.5E-2	1.3E-4	3.3E-5	1.1E-3	2.1E-2	9.8E-4	1.6E-3
460	7.3E-2	1.2E-4	3.1E-5	1.1E-3	1.9E-2	9.8E-4	1.5E-3
470	7.2E-2	1.2E-4	2.9E-5	1.1E-3	1.8E-2	9.8E-4	1.5E-3
480	7.0E-2	1.2E-4	2.7E-5	1.1E-3	1.7E-2	9.9E-4	1.5E-3
490	6.9E-2	1.1E-4	2.5E-5	1.0E-3	1.6E-2	9.9E-4	1.5E-3
500	6.7E-2	1.1E-4	2.4E-5	1.0E-3	1.5E-2	9.9E-4	1.5E-3
510	6.6E-2	1.1E-4	2.2E-5	1.0E-3	1.4E-2	9.9E-4	1.5E-3
520	6.4E-2	1.0E-4	2.1E-5	1.0E-3	1.4E-2	9.9E-4	1.5E-3
530	6.3E-2	9.9E-5	2.0E-5	1.0E-3	1.3E-2	9.9E-4	1.4E-3
540	6.2E-2	9.6E-5	1.9E-5	9.8E-4	1.2E-2	9.9E-4	1.4E-3
550	6.1E-2	9.3E-5	1.8E-5	9.7E-4	1.2E-2	9.9E-4	1.4E-3
560	5.9E-2	9.0E-5	1.7E-5	9.6E-4	1.1E-2	9.9E-4	1.4E-3
570	5.8E-2	8.8E-5	1.6E-5	9.5E-4	1.0E-2	9.9E-4	1.4E-3
580	5.7E-2	8.5E-5	1.5E-5	9.3E-4	9.7E-3	9.9E-4	1.4E-3
590	5.6E-2	8.3E-5	1.4E-5	9.2E-4	9.2E-3	9.9E-4	1.3E-3
600	5.5E-2	8.0E-5	1.4E-5	9.1E-4	8.7E-3	9.9E-4	1.3E-3
610	5.4E-2	7.8E-5	1.3E-5	9.0E-4	8.2E-3	9.8E-4	1.3E-3
620	5.3E-2	7.6E-5	1.2E-5	8.9E-4	7.8E-3	9.8E-4	1.3E-3
630	5.2E-2	7.4E-5	1.2E-5	8.8E-4	7.4E-3	9.8E-4	1.3E-3
640	5.1E-2	7.2E-5	1.1E-5	8.6E-4	7.0E-3	9.8E-4	1.3E-3
650	5.0E-2	7.1E-5	1.1E-5	8.5E-4	6.6E-3	9.8E-4	1.2E-3
660	4.9E-2	6.9E-5	1.0E-5	8.4E-4	6.2E-3	9.8E-4	1.2E-3
670	4.9E-2	6.7E-5	9.6E-6	8.3E-4	5.9E-3	9.8E-4	1.2E-3
680	4.8E-2	6.5E-5	9.2E-6	8.2E-4	5.6E-3	9.8E-4	1.2E-3
690	4.7E-2	6.4E-5	8.8E-6	8.1E-4	5.3E-3	9.8E-4	1.2E-3
700	4.6E-2	6.2E-5	8.4E-6	8.0E-4	5.0E-3	9.8E-4	1.2E-3
710	4.5E-2	6.1E-5	8.1E-6	7.9E-4	4.8E-3	9.8E-4	1.2E-3
720	4.5E-2	6.0E-5	7.8E-6	7.8E-4	4.5E-3	9.8E-4	1.1E-3
730	4.4E-2	5.8E-5	7.5E-6	7.7E-4	4.3E-3	9.8E-4	1.1E-3
740	4.3E-2	5.7E-5	7.2E-6	7.6E-4	4.1E-3	9.8E-4	1.1E-3
750	4.3E-2	5.6E-5	6.9E-6	7.5E-4	3.9E-3	9.7E-4	1.1E-3
760	4.2E-2	5.5E-5	6.7E-6	7.4E-4	3.7E-3	9.7E-4	1.1E-3
770	4.1E-2	5.3E-5	6.4E-6	7.3E-4	3.5E-3	9.7E-4	1.1E-3
780	4.1E-2	5.2E-5	6.2E-6	7.2E-4	3.3E-3	9.7E-4	1.1E-3
790	4.0E-2	5.1E-5	6.0E-6	7.1E-4	3.2E-3	9.7E-4	1.0E-3
800	3.9E-2	5.0E-5	5.8E-6	7.0E-4	3.0E-3	9.7E-4	1.0E-3
810	3.9E-2	4.9E-5	5.6E-6	6.9E-4	2.9E-3	9.7E-4	1.0E-3
820	3.8E-2	4.8E-5	5.4E-6	6.8E-4	2.7E-3	9.7E-4	1.0E-3
830	3.8E-2	4.7E-5	5.2E-6	6.7E-4	2.6E-3	9.7E-4	9.9E-4
840	3.7E-2	4.6E-5	5.1E-6	6.7E-4	2.5E-3	9.6E-4	9.8E-4
850	3.6E-2	4.5E-5	4.9E-6	6.6E-4	2.3E-3	9.6E-4	9.7E-4
860	3.6E-2	4.5E-5	4.8E-6	6.5E-4	2.2E-3	9.6E-4	9.6E-4
870	3.5E-2	4.4E-5	4.7E-6	6.4E-4	2.1E-3	9.6E-4	9.4E-4
880	3.5E-2	4.3E-5	4.5E-6	6.3E-4	2.0E-3	9.6E-4	9.3E-4
890	3.4E-2	4.2E-5	4.4E-6	6.2E-4	1.9E-3	9.6E-4	9.2E-4
900	3.4E-2	4.1E-5	4.3E-6	6.1E-4	1.8E-3	9.6E-4	9.1E-4
910	3.3E-2	4.1E-5	4.2E-6	6.1E-4	1.7E-3	9.6E-4	8.9E-4
920	3.3E-2	4.0E-5	4.1E-6	6.0E-4	1.7E-3	9.5E-4	8.8E-4
930	3.2E-2	3.9E-5	4.0E-6	5.9E-4	1.6E-3	9.5E-4	8.7E-4
940	3.2E-2	3.8E-5	3.9E-6	5.8E-4	1.5E-3	9.5E-4	8.6E-4
950	3.1E-2	3.8E-5	3.8E-6	5.7E-4	1.4E-3	9.5E-4	8.5E-4
960	3.1E-2	3.7E-5	3.7E-6	5.7E-4	1.4E-3	9.5E-4	8.4E-4
970	3.1E-2	3.7E-5	3.6E-6	5.6E-4	1.3E-3	9.5E-4	8.3E-4
980	3.0E-2	3.6E-5	3.5E-6	5.5E-4	1.3E-3	9.5E-4	8.2E-4
990	3.0E-2	3.5E-5	3.5E-6	5.4E-4	1.2E-3	9.4E-4	8.0E-4
1000	2.9E-2	3.5E-5	3.4E-6	5.4E-4	1.2E-3	9.4E-4	7.9E-4
1010	2.9E-2	3.4E-5	3.3E-6	5.3E-4	1.1E-3	9.4E-4	7.8E-4
1020	2.8E-2	3.4E-5	3.2E-6	5.2E-4	1.1E-3	9.4E-4	7.7E-4
1030	2.8E-2	3.3E-5	3.2E-6	5.2E-4	1.0E-3	9.4E-4	7.6E-4
1040	2.8E-2	3.2E-5	3.1E-6	5.1E-4	9.7E-4	9.4E-4	7.5E-4
1050	2.7E-2	3.2E-5	3.0E-6	5.0E-4	9.2E-4	9.4E-4	7.4E-4
1060	2.7E-2	3.1E-5	3.0E-6	5.0E-4	8.9E-4	9.3E-4	7.3E-4
1070	2.7E-2	3.1E-5	2.9E-6	4.9E-4	8.5E-4	9.3E-4	7.2E-4
1080	2.6E-2	3.0E-5	2.9E-6	4.8E-4	8.1E-4	9.3E-4	7.1E-4
1090	2.6E-2	3.0E-5	2.8E-6	4.8E-4	7.8E-4	9.3E-4	7.0E-4
1095	2.6E-2	3.0E-5	2.8E-6	4.7E-4	7.6E-4	9.3E-4	7.0E-4
1100	2.5E-2	2.9E-5	2.8E-6	4.7E-4	7.5E-4	9.3E-4	6.9E-4
1200	2.2E-2	2.5E-5	2.3E-6	4.1E-4	5.0E-4	9.1E-4	6.1E-4
1300	1.9E-2	2.2E-5	2.0E-6	3.6E-4	3.5E-4	9.0E-4	5.3E-4
1400	1.7E-2	1.9E-5	1.7E-6	3.1E-4	2.5E-4	8.8E-4	4.6E-4
1500	1.5E-2	1.6E-5	1.5E-6	2.7E-4	1.9E-4	8.6E-4	4.0E-4
1600	1.3E-2	1.4E-5	1.3E-6	2.4E-4	1.5E-4	8.5E-4	3.5E-4
1700	1.1E-2	1.2E-5	1.1E-6	2.1E-4	1.2E-4	8.3E-4	3.1E-4
1800	1.0E-2	1.1E-5	9.7E-7	1.8E-4	9.4E-5	8.1E-4	2.7E-4
1900	8.8E-3	9.4E-6	8.4E-7	1.6E-4	7.8E-5	8.0E-4	2.3E-4
2000	7.8E-3	8.2E-6	7.4E-7	1.4E-4	6.6E-5	7.8E-4	2.0E-4
2100	6.9E-3	7.1E-6	6.4E-7	1.2E-4	5.6E-5	7.7E-4	1.8E-4
2200	6.1E-3	6.2E-6	5.6E-7	1.0E-4	4.8E-5	7.5E-4	1.5E-4
2300	5.4E-3	5.4E-6	4.9E-7	9.1E-5	4.1E-5	7.4E-4	1.3E-4
2400	4.8E-3	4.8E-6	4.3E-7	7.9E-5	3.5E-5	7.2E-4	1.2E-4
2500	4.2E-3	4.2E-6	3.7E-7	6.9E-5	3.1E-5	7.1E-4	1.0E-4
2600	3.8E-3	3.6E-6	3.3E-7	6.0E-5	2.7E-5	6.9E-4	8.9E-5
2700	3.4E-3	3.2E-6	2.9E-7	5.3E-5	2.3E-5	6.8E-4	7.8E-5
2800	3.0E-3	2.8E-6	2.5E-7	4.6E-5	2.0E-5	6.7E-4	6.8E-5
2900	2.7E-3	2.4E-6	2.2E-7	4.0E-5	1.8E-5	6.5E-4	5.9E-5
3000	2.4E-3	2.1E-6	1.9E-7	3.5E-5	1.5E-5	6.4E-4	5.2E-5
3100	2.2E-3	1.9E-6	1.7E-7	3.1E-5	1.3E-5	6.3E-4	4.5E-5
3200	2.0E-3	1.6E-6	1.5E-7	2.7E-5	1.2E-5	6.2E-4	3.9E-5
3300	1.8E-3	1.4E-6	1.3E-7	2.3E-5	1.0E-5	6.1E-4	3.4E-5
3400	1.6E-3	1.3E-6	1.1E-7	2.0E-5	8.9E-6	5.9E-4	3.0E-5
3500	1.5E-3	1.1E-6	1.0E-7	1.8E-5	7.8E-6	5.8E-4	2.6E-5
3600	1.4E-3	9.7E-7	8.8E-8	1.5E-5	6.8E-6	5.7E-4	2.3E-5
3650	1.3E-3	9.1E-7	8.2E-8	1.4E-5	6.3E-6	5.7E-4	2.1E-5
4000	1.0E-3	5.9E-7	5.3E-8	9.1E-6	4.0E-6	5.3E-4	1.3E-5
5000	5.8E-4	1.8E-7	1.7E-8	2.5E-6	1.1E-6	4.5E-4	3.6E-6
6000	4.3E-4	7.4E-8	6.7E-9	7.4E-7	3.2E-7	3.9E-4	1.1E-6
7000	3.6E-4	4.1E-8	3.7E-9	2.8E-7	1.2E-7	3.4E-4	4.1E-7
8000	3.1E-4	2.9E-8	2.6E-9	1.5E-7	6.5E-8	3.1E-4	2.2E-7
9000	2.8E-4	2.3E-8	2.0E-9	1.0E-7	4.4E-8	2.7E-4	1.5E-7
10000	2.5E-4	1.9E-8	1.7E-9	8.1E-8	3.5E-8	2.4E-4	1.2E-7
11000	2.2E-4	1.7E-8	1.5E-9	6.8E-8	3.0E-8	2.2E-4	9.8E-8
12000	2.0E-4	1.5E-8	1.3E-9	5.9E-8	2.6E-8	2.0E-4	8.5E-8
13000	1.8E-4	1.3E-8	1.2E-9	5.2E-8	2.3E-8	1.8E-4	7.5E-8
14000	1.6E-4	1.2E-8	1.0E-9	4.7E-8	2.0E-8	1.6E-4	6.7E-8
15000	1.5E-4	1.0E-8	9.3E-10	4.2E-8	1.8E-8	1.4E-4	6.0E-8
16000	1.3E-4	9.3E-9	8.3E-10	3.7E-8	1.6E-8	1.3E-4	5.4E-8
